clientkey,medid,lastmodifieddatetime,unitcost,hdp_shardid,sourcesystemkey
11923,10008018,2020-08-06 04:16:38.96,0.2062,6,2
11923,10008029,2020-08-06 04:16:38.96,1.8661,6,2
11923,10008035,2020-08-06 04:16:38.96,0.2548,6,2
11923,10008037,2020-08-06 04:16:38.96,0.1183,6,2
11923,10008038,2020-08-06 04:16:38.96,0.08734,6,2
11923,10008039,2020-08-06 04:16:38.96,2.694,6,2
11923,10008042,2020-08-06 04:16:38.96,37.2,6,2
11923,10008045,2020-08-06 04:16:38.96,40.0,6,2
11923,10008049,2020-08-06 04:16:38.96,0.707,6,2
11923,10008051,2020-08-06 04:16:38.96,1.338,6,2
11923,10008070,2020-08-06 04:16:38.96,0.36,6,2
11923,10008076,2020-08-06 04:16:38.96,0.148,6,2
11923,10008077,2020-08-06 04:16:38.96,0.246,6,2
11923,10008078,2020-08-06 04:16:38.96,1.968,6,2
11923,10008086,2020-08-06 04:16:38.96,4.737,6,2
11923,10008087,2020-08-06 04:16:38.96,5.8296,6,2
11923,10008094,2020-08-06 04:16:38.96,0.06386,6,2
11923,10008096,2020-08-06 04:16:38.96,2.22084,6,2
11923,10008098,2020-08-06 04:16:38.96,4.49438,6,2
11923,10008100,2020-08-06 04:16:38.96,1.35005,6,2
11923,10008101,2020-08-06 04:16:38.96,2.15375,6,2
11923,10008103,2020-08-06 04:16:38.96,1.57572,6,2
11923,10008104,2020-08-06 04:16:38.96,8.406,6,2
11923,10008108,2020-08-06 04:16:38.96,0.0741,6,2
11923,10008116,2020-08-06 04:16:38.96,0.03881,6,2
11923,10008118,2020-08-06 04:16:38.96,0.0091,6,2
11923,10008121,2020-08-06 04:16:38.96,0.1532,6,2
11923,10008123,2020-08-06 04:16:38.96,0.0713,6,2
11923,10008125,2020-08-06 04:16:38.96,0.169,6,2
11923,10008127,2020-08-06 04:16:38.96,0.28615,6,2
11923,10008133,2020-08-06 04:16:38.96,0.3212,6,2
11923,10008134,2020-08-06 04:16:38.96,0.4541,6,2
11923,10008135,2020-08-06 04:16:38.96,0.12222,6,2
11923,10008136,2020-08-06 04:16:38.96,0.166,6,2
11923,10008137,2020-08-06 04:16:38.96,0.078,6,2
11923,10008139,2020-08-06 04:16:38.96,0.1312,6,2
11923,10008140,2020-08-06 04:16:38.96,1.0738,6,2
11923,10008142,2020-08-06 04:16:38.96,0.7644,6,2
11923,10008149,2020-08-06 04:16:38.96,0.4076,6,2
11923,10008150,2020-08-06 04:16:38.96,0.5927,6,2
11923,10008153,2020-08-06 04:16:38.96,0.30886,6,2
11923,10008158,2020-08-06 04:16:38.96,0.1156,6,2
11923,10008159,2020-08-06 04:16:38.96,0.1662,6,2
11923,10008170,2020-08-06 04:16:38.96,0.05667,6,2
11923,10008180,2020-08-06 04:16:38.96,0.06644,6,2
11923,10008181,2020-08-06 04:16:38.96,0.28429,6,2
11923,10008183,2020-08-06 04:16:38.96,10.15667,6,2
11923,10008193,2020-08-06 04:16:38.96,0.6188,6,2
11923,10008196,2021-03-26 03:24:35.477,0.68,6,2
11923,10008197,2020-08-06 04:16:38.96,0.18,6,2
11923,10008198,2020-08-06 04:16:38.96,0.2502,6,2
11923,10008200,2020-08-06 04:16:38.96,0.0,6,2
11923,10008201,2020-08-06 04:16:38.96,0.0,6,2
11923,10008202,2020-08-06 04:16:38.96,0.68054,6,2
11923,10008203,2020-08-06 04:16:38.96,0.3277,6,2
11923,10008204,2020-08-06 04:16:38.96,0.4909,6,2
11923,10008212,2020-08-06 04:16:38.96,0.4103,6,2
11923,10008216,2020-08-06 04:16:38.96,0.01128,6,2
11923,10008219,2020-08-06 04:16:38.96,0.012,6,2
11923,10008222,2020-08-06 04:16:38.96,0.20483,6,2
11923,10008225,2020-08-06 04:16:38.96,0.11033,6,2
11923,10008228,2020-08-06 04:16:38.96,0.43134,6,2
11923,10008229,2020-08-06 04:16:38.96,0.368,6,2
11923,10008232,2020-08-06 04:16:38.96,0.04446,6,2
11923,10008233,2020-08-06 04:16:38.96,0.11016,6,2
11923,10008236,2020-08-06 04:16:38.96,0.05,6,2
11923,10008250,2020-08-06 04:16:38.96,0.451,6,2
11923,10008251,2020-08-06 04:16:38.96,0.81613,6,2
11923,10008252,2020-08-06 04:16:38.96,0.32,6,2
11923,10008261,2020-08-06 04:16:38.96,32.92,6,2
11923,10008262,2020-08-06 04:16:38.96,4.1114,6,2
11923,10008263,2020-08-06 04:16:38.96,17.406,6,2
11923,10008300,2020-08-06 04:16:38.96,11.5711,6,2
11923,10008307,2020-08-06 04:16:38.96,0.299,6,2
11923,10008337,2020-08-06 04:16:38.96,0.02033,6,2
11923,10008346,2020-08-06 04:16:38.96,0.87858,6,2
11923,10008350,2020-08-06 04:16:38.96,4.29156,6,2
11923,10008357,2020-08-06 04:16:38.96,6.93,6,2
11923,10008370a,2021-03-26 03:24:35.477,1.36,6,2
11923,10008371,2020-08-06 04:16:38.96,1.4259,6,2
11923,10008372a,2021-03-26 03:24:35.477,0.69,6,2
11923,10008374a,2021-05-19 06:04:13.793,0.0,6,2
11923,10008401,2020-08-06 04:16:38.96,0.4,6,2
11923,10008408,2020-08-06 04:16:38.96,0.2387,6,2
11923,10008409,2020-08-06 04:16:38.96,0.1031,6,2
11923,10008413a,2021-03-26 03:24:35.477,2.8,6,2
11923,10008414a,2021-03-31 03:26:50.95,0.49,6,2
11923,10008416a,2021-04-09 03:23:58.443,0.93,6,2
11923,10008417a,2021-03-26 03:24:35.477,2.15,6,2
11923,10008422,2020-08-06 04:16:38.96,0.93159,6,2
11923,10008562,2020-08-06 04:16:38.96,0.3275,6,2
11923,10008589,2020-08-06 04:16:38.96,33.95,6,2
11923,10008590,2020-08-06 04:16:38.96,204.025,6,2
11923,10008591,2020-08-06 04:16:38.96,38.545,6,2
11923,10008594,2020-08-06 04:16:38.96,165.67059,6,2
11923,10008599,2020-08-06 04:16:38.96,0.01854,6,2
11923,10008605,2020-08-06 04:16:38.96,0.175,6,2
11923,10008612,2020-08-06 04:16:38.96,0.00151,6,2
11923,10008614,2020-08-06 04:16:38.96,0.00269,6,2
11923,10008616,2020-08-06 04:16:38.96,0.00116,6,2
11923,10008617,2020-08-06 04:16:38.96,0.0142,6,2
11923,10008618,2020-08-06 04:16:38.96,0.01085,6,2
11923,10008620,2020-08-06 04:16:38.96,0.007,6,2
11923,10008621,2020-08-06 04:16:38.96,0.00556,6,2
11923,10008624,2020-08-06 04:16:38.96,0.00279,6,2
11923,10008627,2020-08-06 04:16:38.96,0.079,6,2
11923,10008628,2020-08-06 04:16:38.96,0.01533,6,2
11923,10008635,2020-08-06 04:16:38.96,0.0,6,2
11923,10008637,2020-08-06 04:16:38.96,0.0,6,2
11923,10008640,2020-08-06 04:16:38.96,0.0,6,2
11923,10008644,2020-08-06 04:16:38.96,0.0,6,2
11923,10008647,2020-08-06 04:16:38.96,0.024,6,2
11923,10008652,2020-08-06 04:16:38.96,0.00189,6,2
11923,10008653,2020-08-06 04:16:38.96,0.00264,6,2
11923,10008656,2020-08-06 04:16:38.96,0.00371,6,2
11923,10008660,2020-08-06 04:16:38.96,0.178,6,2
11923,10008665,2020-08-06 04:16:38.96,0.348,6,2
11923,10008666,2020-08-06 04:16:38.96,0.25041,6,2
11923,10008672,2020-08-06 04:16:38.96,13.596,6,2
11923,10008673,2020-08-06 04:16:38.96,26.373,6,2
11923,10008715,2020-08-06 04:16:38.96,1.31144,6,2
11923,10008731,2020-08-06 04:16:38.96,4.79568,6,2
11923,10008732,2020-08-06 04:16:38.96,6.5087,6,2
11923,10008746,2020-08-06 04:16:38.96,0.198,6,2
11923,10008748,2020-08-06 04:16:38.96,0.51,6,2
11923,10008749,2020-08-06 04:16:38.96,0.05465,6,2
11923,10008751,2020-08-06 04:16:38.96,0.16,6,2
11923,10008757,2020-08-06 04:16:38.96,0.0555,6,2
11923,10008758,2020-08-06 04:16:38.96,0.0837,6,2
11923,10008759,2020-08-06 04:16:38.96,0.0874,6,2
11923,10008767,2020-08-06 04:16:38.96,1.42536,6,2
11923,10008873,2020-08-06 04:16:38.96,0.3715,6,2
11923,10008877,2020-08-06 04:16:38.96,0.3099,6,2
11923,10008879,2020-08-06 04:16:38.96,2.13087,6,2
11923,10008886,2020-08-06 04:16:38.96,0.15,6,2
11923,10008891,2020-08-06 04:16:38.96,0.78,6,2
11923,10008893,2020-08-06 04:16:38.96,5.04333,6,2
11923,10008894,2020-08-06 04:16:38.96,1.1,6,2
11923,10008895,2020-08-06 04:16:38.96,0.07236,6,2
11923,10008897,2020-08-06 04:16:38.96,0.06607,6,2
11923,10008900,2020-08-06 04:16:38.96,0.33,6,2
11923,10008903,2020-08-06 04:16:38.96,2.3476,6,2
11923,10008942,2020-08-06 04:16:38.96,9.67,6,2
11923,10008944,2020-08-06 04:16:38.96,0.9175,6,2
11923,10008945,2020-08-06 04:16:38.96,0.053,6,2
11923,10008955,2020-08-06 04:16:38.96,1.60857,6,2
11923,10008956,2020-08-06 04:16:38.96,1.6071,6,2
11923,10008957,2020-08-06 04:16:38.96,1.33,6,2
11923,10008958,2020-08-06 04:16:38.96,0.56041,6,2
11923,10008963,2020-08-06 04:16:38.96,0.86751,6,2
11923,10008967,2020-08-06 04:16:38.96,2.16262,6,2
11923,10008971,2020-08-06 04:16:38.96,1.1872,6,2
11923,10008973,2020-08-06 04:16:38.96,0.7072,6,2
11923,10008990,2020-08-06 04:16:38.96,204.2,6,2
11923,10009134,2020-08-06 04:16:38.96,0.11648,6,2
11923,10009135,2020-08-06 04:16:38.96,0.19265,6,2
11923,10009147,2020-08-06 04:16:38.96,0.2647,6,2
11923,10009148,2020-08-06 04:16:38.96,0.308,6,2
11923,10009149,2020-08-06 04:16:38.96,0.76767,6,2
11923,10009153,2020-08-06 04:16:38.96,1.0754,6,2
11923,10009156,2020-08-06 04:16:38.96,0.54633,6,2
11923,10009157,2020-08-06 04:16:38.96,0.44967,6,2
11923,10009158,2020-08-06 04:16:38.96,3.1,6,2
11923,10009159,2020-08-06 04:16:38.96,0.49586,6,2
11923,10009160,2020-08-06 04:16:38.96,0.833,6,2
11923,10009173,2020-08-06 04:16:38.96,0.495,6,2
11923,10009206,2020-08-06 04:16:38.96,0.442,6,2
11923,10009208,2020-08-06 04:16:38.96,0.86067,6,2
11923,10009210,2020-08-06 04:16:38.96,0.22333,6,2
11923,10009216,2020-08-06 04:16:38.96,0.12504,6,2
11923,10009217,2020-08-06 04:16:38.96,0.201,6,2
11923,10009221,2020-08-06 04:16:38.96,2.973,6,2
11923,10009225,2020-08-06 04:16:38.96,0.054,6,2
11923,10009227,2020-08-06 04:16:38.96,0.098,6,2
11923,10009238,2020-08-06 04:16:38.96,2.4,6,2
11923,10009239,2020-08-06 04:16:38.96,18.9,6,2
11923,10009241,2020-08-06 04:16:38.96,3.1872,6,2
11923,10009244,2020-08-06 04:16:38.96,3.384,6,2
11923,10009247,2020-08-06 04:16:38.96,0.35,6,2
11923,10009253,2020-08-06 04:16:38.96,0.39221,6,2
11923,10009255,2020-08-06 04:16:38.96,0.28165,6,2
11923,10009257,2020-08-06 04:16:38.96,0.29348,6,2
11923,10009261,2020-08-06 04:16:38.96,17.066,6,2
11923,10009279,2020-08-06 04:16:38.96,0.37997,6,2
11923,10009285,2020-08-06 04:16:38.96,0.1843,6,2
11923,10009290,2020-08-06 04:16:38.96,25.699,6,2
11923,10009363,2020-08-06 04:16:38.96,7.831,6,2
11923,10009435,2020-08-06 04:16:38.96,2.4885,6,2
11923,10009437,2020-08-06 04:16:38.96,0.89762,6,2
11923,10009438,2021-03-26 03:24:35.477,1.79,6,2
11923,10009439,2020-08-06 04:16:38.96,1.5203,6,2
11923,10009440,2020-08-06 04:16:38.96,0.1874,6,2
11923,10009441,2020-08-06 04:16:38.96,0.36218,6,2
11923,10009454,2020-08-06 04:16:38.96,0.2,6,2
11923,10009456,2020-08-06 04:16:38.96,2.10574,6,2
11923,10009457,2020-08-06 04:16:38.96,2.29,6,2
11923,10009460,2020-08-06 04:16:38.96,0.0882,6,2
11923,10009466,2020-08-06 04:16:38.96,0.0926,6,2
11923,10009467,2020-08-06 04:16:38.96,1.699,6,2
11923,10009469,2020-08-06 04:16:38.96,5.3785,6,2
11923,10009470,2020-08-06 04:16:38.96,10.1185,6,2
11923,10009473,2020-08-06 04:16:38.96,0.04333,6,2
11923,10009482,2020-08-06 04:16:38.96,0.5488,6,2
11923,10009560,2020-08-06 04:16:38.96,9.39,6,2
11923,10009568,2020-08-06 04:16:38.96,0.63,6,2
11923,10009570,2020-08-06 04:16:38.96,0.14032,6,2
11923,10009573,2020-08-06 04:16:38.96,3.97,6,2
11923,10009584,2020-08-06 04:16:38.96,0.449,6,2
11923,10009585,2020-08-06 04:16:38.96,1.25,6,2
11923,10009609,2020-08-06 04:16:38.96,21.2,6,2
11923,10009620,2020-08-06 04:16:38.96,0.6546,6,2
11923,10009649,2020-08-06 04:16:38.96,0.74,6,2
11923,10009650,2020-08-06 04:16:38.96,0.1975,6,2
11923,10009658,2020-08-06 04:16:38.96,0.01687,6,2
11923,10009660,2020-08-06 04:16:38.96,0.0431,6,2
11923,10009662,2020-08-06 04:16:38.96,0.05555,6,2
11923,10009663,2020-08-06 04:16:38.96,0.0898,6,2
11923,10009667,2020-08-06 04:16:38.96,0.00154,6,2
11923,10009674,2020-08-06 04:16:38.96,0.6731,6,2
11923,10009680,2020-08-06 04:16:38.96,77.4102,6,2
11923,10009681,2020-08-06 04:16:38.96,77.4102,6,2
11923,10009687,2020-08-06 04:16:38.96,0.9576,6,2
11923,10009698,2020-08-06 04:16:38.96,3.2181,6,2
11923,10009700,2020-08-06 04:16:38.96,0.1511,6,2
11923,10009701,2020-08-06 04:16:38.96,0.0,6,2
11923,10009703,2020-08-06 04:16:38.96,65.332,6,2
11923,10009714,2020-08-06 04:16:38.96,0.06317,6,2
11923,10009716,2020-08-06 04:16:38.96,0.0954,6,2
11923,10009727,2020-08-06 04:16:38.96,0.6928,6,2
11923,10009730,2020-08-06 04:16:38.96,0.1025,6,2
11923,10009731,2020-08-06 04:16:38.96,0.6678,6,2
11923,10009732,2020-08-06 04:16:38.96,0.1343,6,2
11923,10009733,2020-08-06 04:16:38.96,0.7273,6,2
11923,10009744,2020-08-06 04:16:38.96,0.14014,6,2
11923,10009745,2020-08-06 04:16:38.96,0.18064,6,2
11923,10009749,2020-08-06 04:16:38.96,0.0,6,2
11923,10009758,2020-08-06 04:16:38.96,0.0583,6,2
11923,10009763,2020-08-06 04:16:38.96,0.0217,6,2
11923,10009765,2020-08-06 04:16:38.96,0.0134,6,2
11923,10009766,2020-08-06 04:16:38.96,0.0755,6,2
11923,10009772,2020-08-06 04:16:38.96,0.02217,6,2
11923,10009781,2020-08-06 04:16:38.96,8.649,6,2
11923,10009784,2020-08-06 04:16:38.96,90.0,6,2
11923,10009790,2020-08-06 04:16:38.96,4.07,6,2
11923,10009794,2020-08-06 04:16:38.96,4.54,6,2
11923,10009795,2020-08-06 04:16:38.96,1.42,6,2
11923,10009796,2020-08-06 04:16:38.96,1.885,6,2
11923,10009797,2020-08-06 04:16:38.96,5.25666,6,2
11923,10009798,2020-08-06 04:16:38.96,0.232,6,2
11923,10009806,2020-08-06 04:16:38.96,0.23533,6,2
11923,10009807,2020-08-06 04:16:38.96,0.23533,6,2
11923,10009808,2020-08-06 04:16:38.96,0.26533,6,2
11923,10009819,2020-08-06 04:16:38.96,0.2417,6,2
11923,10009820,2020-08-06 04:16:38.96,0.3967,6,2
11923,10009823,2020-08-06 04:16:38.96,0.2975,6,2
11923,10009826,2020-08-06 04:16:38.96,0.09283,6,2
11923,10009833,2020-08-06 04:16:38.96,0.339,6,2
11923,10009834,2020-08-06 04:16:38.96,0.34,6,2
11923,10009835,2020-08-06 04:16:38.96,0.2516,6,2
11923,10009854,2020-08-06 04:16:38.96,2.145,6,2
11923,10009874,2020-08-06 04:16:38.96,1.2,6,2
11923,10009876,2020-08-06 04:16:38.96,1.46667,6,2
11923,10009880,2020-08-06 04:16:38.96,1.86667,6,2
11923,10009884,2020-08-06 04:16:38.96,0.2407,6,2
11923,10009933,2020-08-06 04:16:38.96,0.0819,6,2
11923,10009935,2020-08-06 04:16:38.96,4.20433,6,2
11923,10009942,2020-08-06 04:16:38.96,0.058,6,2
11923,10009945,2020-08-06 04:16:38.96,6.2524,6,2
11923,10009956,2020-08-06 04:16:38.96,0.8448,6,2
11923,10009957,2020-08-06 04:16:38.96,1.56762,6,2
11923,10009971,2020-08-06 04:16:38.96,0.00235,6,2
11923,10009974,2020-08-06 04:16:38.96,0.00213,6,2
11923,10010277,2020-08-06 04:16:38.96,108.408,6,2
11923,10010295,2020-08-06 04:16:38.96,0.05047,6,2
11923,10010298,2020-08-06 04:16:38.96,5.194,6,2
11923,10010299,2020-08-06 04:16:38.96,3.05,6,2
11923,10010300,2020-08-06 04:16:38.96,0.28133,6,2
11923,10010301,2020-08-06 04:16:38.96,0.09633,6,2
11923,10010304,2020-08-06 04:16:38.96,0.42,6,2
11923,10010322,2020-08-06 04:16:38.96,0.03356,6,2
11923,10010323,2020-08-06 04:16:38.96,0.02377,6,2
11923,10010325,2020-08-06 04:16:38.96,0.11358,6,2
11923,10010328,2020-08-06 04:16:38.96,0.71,6,2
11923,10010335,2020-08-06 04:16:38.96,0.8453,6,2
11923,10010343,2020-08-06 04:16:38.96,0.0203,6,2
11923,10010344,2020-08-06 04:16:38.96,0.0088,6,2
11923,10010346,2020-08-06 04:16:38.96,0.0088,6,2
11923,10010349,2020-08-06 04:16:38.96,3.69,6,2
11923,10010352,2020-08-06 04:16:38.96,0.06929,6,2
11923,10010355,2020-08-06 04:16:38.96,0.05884,6,2
11923,10010356,2020-08-06 04:16:38.96,0.044,6,2
11923,10010359,2020-08-06 04:16:38.96,0.03783,6,2
11923,10010372,2020-08-06 04:16:38.96,0.32367,6,2
11923,10010375,2020-08-06 04:16:38.96,0.066,6,2
11923,10010381,2020-08-06 04:16:38.96,0.1075,6,2
11923,10010389,2020-08-06 04:16:38.96,0.0,6,2
11923,10010530,2020-08-06 04:16:38.96,83.45,6,2
11923,10010531,2020-08-06 04:16:38.96,0.0973,6,2
11923,10010532,2020-08-06 04:16:38.96,0.09722,6,2
11923,10010533,2020-08-06 04:16:38.96,0.09722,6,2
11923,10010542,2020-08-06 04:16:38.96,4.899,6,2
11923,10010549,2020-08-06 04:16:38.96,0.115,6,2
11923,10010550,2020-08-06 04:16:38.96,0.209,6,2
11923,10010551,2020-08-06 04:16:38.96,0.331,6,2
11923,10010564,2020-08-06 04:16:38.96,3.384,6,2
11923,10010568,2020-08-06 04:16:38.96,1.41389,6,2
11923,10010572,2020-08-06 04:16:38.96,0.25,6,2
11923,10010577,2020-08-06 04:16:38.96,22.95,6,2
11923,10010578,2020-08-06 04:16:38.96,1525.0,6,2
11923,10010581,2020-08-06 04:16:38.96,9.316,6,2
11923,10010602,2020-08-06 04:16:38.96,0.18567,6,2
11923,10010604,2020-08-06 04:16:38.96,0.08917,6,2
11923,10010631,2020-08-06 04:16:38.96,0.4823,6,2
11923,10010632,2020-08-06 04:16:38.96,0.4517,6,2
11923,10010671,2020-08-06 04:16:38.96,0.3345,6,2
11923,10010672,2020-08-06 04:16:38.96,0.7554,6,2
11923,10010686,2020-08-06 04:16:38.96,4.802,6,2
11923,10010694,2020-08-06 04:16:38.96,51.81,6,2
11923,10010700,2020-08-06 04:16:38.96,1.84667,6,2
11923,10010705,2020-08-06 04:16:38.96,0.1026,6,2
11923,10010707,2020-08-06 04:16:38.96,0.0996,6,2
11923,10010709,2020-08-06 04:16:38.96,2.505,6,2
11923,10010717,2020-08-06 04:16:38.96,1.541,6,2
11923,10010734,2020-08-06 04:16:38.96,0.096,6,2
11923,10010736,2020-08-06 04:16:38.96,0.01433,6,2
11923,10010737,2020-08-06 04:16:38.96,0.0517,6,2
11923,10010742,2020-08-06 04:16:38.96,0.3875,6,2
11923,10010743,2020-08-06 04:16:38.96,0.3875,6,2
11923,10010749,2020-08-06 04:16:38.96,0.02331,6,2
11923,10010752,2020-08-06 04:16:38.96,0.17063,6,2
11923,10010757,2020-08-06 04:16:38.96,0.3185,6,2
11923,10010760,2020-08-06 04:16:38.96,0.084,6,2
11923,10010761,2020-08-06 04:16:38.96,0.3826,6,2
11923,10010763,2020-08-06 04:16:38.96,0.11133,6,2
11923,10010777,2020-08-06 04:16:38.96,0.6688,6,2
11923,10010779,2020-08-06 04:16:38.96,0.4615,6,2
11923,10010780,2020-08-06 04:16:38.96,0.67795,6,2
11923,10010787,2020-08-06 04:16:38.96,0.0409,6,2
11923,10010788,2020-08-06 04:16:38.96,0.0492,6,2
11923,10010789,2020-08-06 04:16:38.96,0.0562,6,2
11923,10010792,2020-08-06 04:16:38.96,2.0,6,2
11923,10010797,2020-08-06 04:16:38.96,0.06208,6,2
11923,10011107,2020-08-06 04:16:38.96,0.5776,6,2
11923,10011108,2020-08-06 04:16:38.96,0.76205,6,2
11923,10011135,2020-08-06 04:16:38.96,0.335,6,2
11923,10011142,2020-08-06 04:16:38.96,0.0375,6,2
11923,10011143,2020-08-06 04:16:38.96,0.0272,6,2
11923,10011164,2020-08-06 04:16:38.96,0.2163,6,2
11923,10011271,2020-08-06 04:16:38.96,0.749,6,2
11923,10011274,2020-08-06 04:16:38.96,13.759,6,2
11923,10011276,2020-08-06 04:16:38.96,0.25733,6,2
11923,10011278,2020-08-06 04:16:38.96,0.3533,6,2
11923,10011279,2020-08-06 04:16:38.96,2.64233,6,2
11923,10011291,2020-08-06 04:16:38.96,0.3913,6,2
11923,10011293,2020-08-06 04:16:38.96,0.23587,6,2
11923,10011295,2020-08-06 04:16:38.96,0.15378,6,2
11923,10011298,2020-08-06 04:16:38.96,0.15378,6,2
11923,10011306,2020-08-06 04:16:38.96,0.115,6,2
11923,10011307,2020-08-06 04:16:38.96,0.1882,6,2
11923,10011313,2020-08-06 04:16:38.96,173.561,6,2
11923,10011384,2020-08-06 04:16:38.96,0.0808,6,2
11923,10011385,2020-08-06 04:16:38.96,220.36,6,2
11923,10011389,2020-08-06 04:16:38.96,3.47967,6,2
11923,10011390,2020-08-06 04:16:38.96,1.06167,6,2
11923,10011392,2020-08-06 04:16:38.96,0.0991,6,2
11923,10011393,2020-08-06 04:16:38.96,0.1062,6,2
11923,10011408,2020-08-06 04:16:38.96,1.245,6,2
11923,10011445,2021-03-26 03:24:35.477,36.4,6,2
11923,10011489,2020-08-06 04:16:38.96,836.08,6,2
11923,10011531,2020-08-06 04:16:38.96,219.6818,6,2
11923,10011533,2020-08-06 04:16:38.96,288.8289,6,2
11923,10011542,2020-08-06 04:16:38.96,10.2271,6,2
11923,10011543,2020-08-06 04:16:38.96,0.83958,6,2
11923,10011544,2020-08-06 04:16:38.96,1.984,6,2
11923,10011548,2020-08-06 04:16:38.96,29.18,6,2
11923,10011550,2020-08-06 04:16:38.96,14.76033,6,2
11923,10011554,2020-08-06 04:16:38.96,0.00302,6,2
11923,10011559,2020-08-06 04:16:38.96,21.5425,6,2
11923,10011561,2020-08-06 04:16:38.96,4.12633,6,2
11923,10011567,2020-08-06 04:16:38.96,0.19565,6,2
11923,10011569,2020-08-06 04:16:38.96,0.33006,6,2
11923,10011580,2020-08-06 04:16:38.96,2.37829,6,2
11923,10011583,2020-08-06 04:16:38.96,2.7157,6,2
11923,10011654,2020-08-06 04:16:38.96,0.6745,6,2
11923,10011656,2020-08-06 04:16:38.96,0.45276,6,2
11923,10011719,2020-08-06 04:16:38.96,0.35833,6,2
11923,10011721,2020-08-06 04:16:38.96,2.50467,6,2
11923,10011723,2020-08-06 04:16:38.96,6.31233,6,2
11923,10011770,2020-08-06 04:16:38.96,2.94286,6,2
11923,10011775,2020-08-06 04:16:38.96,0.165,6,2
11923,10011778,2020-08-06 04:16:38.96,2.89659,6,2
11923,10011779,2020-08-06 04:16:38.96,113.696,6,2
11923,10011780,2020-08-06 04:16:38.96,310.95,6,2
11923,10011790,2020-08-06 04:16:38.96,0.386,6,2
11923,10011791,2020-08-06 04:16:38.96,8.171,6,2
11923,10012029,2020-08-06 04:16:38.96,0.4815,6,2
11923,10012032,2020-08-06 04:16:38.96,0.05424,6,2
11923,10012033,2020-08-06 04:16:38.96,0.22,6,2
11923,10012042,2020-08-06 04:16:38.96,0.0311,6,2
11923,10012052,2020-08-06 04:16:38.96,0.09055,6,2
11923,10012053,2020-08-06 04:16:38.96,0.08645,6,2
11923,10012181,2020-08-06 04:16:38.96,0.2766,6,2
11923,10012186,2020-08-06 04:16:38.96,0.0495,6,2
11923,10012187,2020-08-06 04:16:38.96,0.0576,6,2
11923,10012189,2020-08-06 04:16:38.96,0.047,6,2
11923,10012195,2020-08-06 04:16:38.96,0.0357,6,2
11923,10012201,2020-08-06 04:16:38.96,69.432,6,2
11923,10012204,2020-08-06 04:16:38.96,25.79,6,2
11923,10012271,2020-08-06 04:16:38.96,0.08229,6,2
11923,10012273,2020-08-06 04:16:38.96,0.40061,6,2
11923,10012275,2020-08-06 04:16:38.96,1.012,6,2
11923,10012276,2020-08-06 04:16:38.96,0.098,6,2
11923,10012278,2020-08-06 04:16:38.96,0.00695,6,2
11923,10012279,2020-08-06 04:16:38.96,0.00835,6,2
11923,10012280,2020-08-06 04:16:38.96,0.0288,6,2
11923,10012283,2020-08-06 04:16:38.96,0.33067,6,2
11923,10012289,2020-08-06 04:16:38.96,0.01455,6,2
11923,10012290,2020-08-06 04:16:38.96,0.01,6,2
11923,10012291,2020-08-06 04:16:38.96,0.06737,6,2
11923,10012302,2020-08-06 04:16:38.96,0.01733,6,2
11923,10012307,2020-08-06 04:16:38.96,0.244,6,2
11923,10012310,2020-08-06 04:16:38.96,71.89,6,2
11923,10012312,2020-08-06 04:16:38.96,0.3098,6,2
11923,10012326,2020-08-06 04:16:38.96,0.02667,6,2
11923,10012333,2020-08-06 04:16:38.96,0.045,6,2
11923,10012334,2020-08-06 04:16:38.96,0.28538,6,2
11923,10012483,2020-08-06 04:16:38.96,0.3052,6,2
11923,10012484,2020-08-06 04:16:38.96,0.3216,6,2
11923,10012486,2020-08-06 04:16:38.96,0.233,6,2
11923,10012691,2020-08-06 04:16:38.96,0.90817,6,2
11923,10012692,2020-08-06 04:16:38.96,0.95417,6,2
11923,10012693,2020-08-06 04:16:38.96,1.09883,6,2
11923,10012746,2020-08-06 04:16:38.96,11.5,6,2
11923,10012747,2020-08-06 04:16:38.96,252.1395,6,2
11923,10012759,2020-08-06 04:16:38.96,0.15771,6,2
11923,10012761,2020-08-06 04:16:38.96,0.3305,6,2
11923,10012766,2020-08-06 04:16:38.96,0.3185,6,2
11923,10012774,2020-08-06 04:16:38.96,2.4015,6,2
11923,10012775,2020-08-06 04:16:38.96,1.914,6,2
11923,10012786,2020-08-06 04:16:38.96,3.028,6,2
11923,10012798,2020-08-06 04:16:38.96,1.1664,6,2
11923,10012800,2020-08-06 04:16:38.96,0.1803,6,2
11923,10012803,2020-08-06 04:16:38.96,0.0575,6,2
11923,10012815,2020-08-06 04:16:38.96,0.0687,6,2
11923,10012823,2020-08-06 04:16:38.96,0.1264,6,2
11923,10012824,2020-08-06 04:16:38.96,0.366,6,2
11923,10012829,2020-08-06 04:16:38.96,0.67383,6,2
11923,10012977,2020-08-06 04:16:38.96,131.5,6,2
11923,10012978,2020-08-06 04:16:38.96,2.3751,6,2
11923,10012984,2020-08-06 04:16:38.96,11.82,6,2
11923,10012986,2020-08-06 04:16:38.96,0.146,6,2
11923,10012987,2020-08-06 04:16:38.96,0.1134,6,2
11923,10013010p,2021-06-04 03:24:15.723,0.04,6,2
11923,10013012,2020-08-06 04:16:38.96,6.6974,6,2
11923,10013012p,2021-03-26 03:24:35.477,4.14,6,2
