,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals
739,11923,10028969,-2147438082,12,3,6,4,4.0,4.0,4,1.8
740,11923,10029097,-2147438123,14,12,2,4,4.0,7.0,5,2.0
741,11923,10029097,-2147438105,14,13,2,0,1.0,3.0,2,1.0
742,11923,10029097,-2147438099,14,9,4,3,3.0,21.0,8,1.6666666666666667
743,11923,10029097,-2147438086,14,8,6,3,1.0,16.0,7,1.2
744,11923,10029097,-2147438083,14,13,2,1,5.0,6.0,5,1.0
745,11923,10029195,-2147438101,14,10,2,3,2.0,5.0,3,4.0
746,11923,10029226,-2147438069,7,5,2,9,1.0,3.0,2,2.0
747,11923,10029529,-2147438130,14,5,8,1,1.0,6.0,3,1.2857142857142858
748,11923,10029529,-2147438127,14,4,9,2,1.0,6.0,2,1.25
749,11923,10029529,-2147438124,12,4,8,1,1.0,10.0,4,1.1428571428571428
750,11923,10029529,-2147438123,14,6,8,5,1.0,8.0,4,1.1428571428571428
751,11923,10029529,-2147438110,11,3,5,0,1.0,1.0,1,2.0
752,11923,10029529,-2147438107,13,7,4,0,1.0,1.0,1,2.0
753,11923,10029529,-2147438099,14,9,5,3,2.0,7.0,4,1.25
754,11923,10029529,-2147438087,9,8,2,2,10.0,11.0,10,1.0
755,11923,10029529,-2147438086,14,5,7,3,1.0,10.0,5,1.5
756,11923,10029529,-2147438083,10,5,4,2,2.0,4.0,2,1.6666666666666667
757,11923,10029609,-2147438095,5,3,2,9,2.0,8.0,5,2.0
758,11923,10030191,-2147438127,14,3,12,4,4.0,14.0,7,1.0
759,11923,10030270,-2147438079,4,3,2,5,5.0,48.0,26,1.0
760,11923,10030466,-2147438135,7,3,2,8,1.0,1.0,1,4.0
761,11923,10030466,-2147438134,13,11,2,7,3.0,5.0,4,2.0
762,11923,10030466,-2147438133,13,7,3,9,2.0,6.0,3,3.0
763,11923,10030466,-2147438126,13,4,3,8,2.0,4.0,3,4.5
764,11923,10030509,-2147438095,13,8,2,9,4.0,10.0,7,5.0
765,11923,10031435,-2147438139,13,9,3,0,1.0,1.0,1,2.0
766,11923,10031435,-2147438135,14,8,3,0,1.0,1.0,1,3.0
767,11923,10031435,-2147438130,14,10,2,0,1.0,2.0,1,4.0
768,11923,10031435,-2147438127,13,3,5,0,1.0,2.0,1,2.5
769,11923,10031435,-2147438124,14,4,5,0,1.0,2.0,1,2.5
770,11923,10031435,-2147438123,14,3,5,0,1.0,4.0,1,2.75
771,11923,10031435,-2147438101,14,12,3,0,1.0,2.0,1,1.0
772,11923,10031435,-2147438099,14,3,4,0,1.0,14.0,4,3.6666666666666665
773,11923,10031435,-2147438092,14,12,3,1,1.0,5.0,2,1.0
774,11923,10031435,-2147438086,13,7,5,0,1.0,3.0,1,1.5
775,11923,10031435,-2147438083,13,7,4,0,1.0,2.0,1,2.0
776,11923,10031897,-2147438129,5,3,2,6,1.0,1.0,1,2.0
777,11923,10031897,-2147438119,5,3,2,7,1.0,2.0,1,2.0
778,11923,10031897,-2147438117,5,3,2,7,1.0,5.0,3,2.0
779,11923,10031897,-2147438086,5,3,2,4,4.0,4.0,4,2.0
780,11923,10031922,-2147438130,11,3,2,2,1.0,2.0,1,8.0
781,11923,10031922,-2147438127,11,3,3,2,1.0,2.0,1,4.0
782,11923,10032430,-2147438102,10,5,3,12,2.0,5.0,3,2.5
783,11923,10032430,-2147438101,9,6,2,12,1.0,3.0,2,3.0
784,11923,10032430,-2147438086,10,9,2,10,1.0,8.0,4,1.0
785,11923,10032431,-2147438133,13,6,2,7,2.0,7.0,4,7.0
786,11923,10032431,-2147438132,13,4,3,20,4.0,22.0,10,4.5
787,11923,10032431,-2147438091,13,8,3,12,8.0,10.0,9,2.5
788,11923,10033194,-2147438124,13,8,2,10,5.0,12.0,8,5.0
789,11923,10033690,-2147438121,14,4,8,8,2.0,10.0,6,1.4285714285714286
790,11923,10033690,-2147438120,11,4,5,6,3.0,8.0,5,1.75
791,11923,10033690,-2147438098,8,3,3,5,1.0,3.0,2,2.5
792,11923,10033690,-2147438071,13,4,7,5,1.0,5.0,2,1.5
793,11923,10035847,-2147438127,9,7,3,5,1.0,6.0,4,1.0
794,11923,10035847,-2147438122,13,8,3,6,5.0,10.0,7,2.5
795,11923,10035847,-2147438116,10,9,2,2,2.0,10.0,6,1.0
796,11923,10035847,-2147438115,10,9,2,6,2.0,10.0,6,1.0
797,11923,10035847,-2147438069,13,8,4,20,1.0,30.0,10,1.6666666666666667
