,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals
370,11923,10007768,-2147438084,9,8,2,10,1.0,4.0,2,1.0
371,11923,10007810,-2147438130,16,10,3,2,1.0,2.0,1,3.0
372,11923,10007810,-2147438127,13,11,2,3,1.0,2.0,1,2.0
373,11923,10007876,-2147438137,8,5,2,10,1.0,6.0,3,3.0
374,11923,10007939,-2147438138,14,13,2,20,4.0,12.0,8,1.0
375,11923,10008017,-2147438123,14,12,2,26,4.0,4.0,4,2.0
376,11923,10008018,-2147438130,12,7,2,12,4.0,13.0,8,5.0
377,11923,10008037,-2147438134,16,13,2,8,4.0,5.0,4,3.0
378,11923,10008086,-2147438120,16,13,2,8,1.0,5.0,3,3.0
379,11923,10008094,-2147438125,15,10,2,15,7.0,23.0,15,5.0
380,11923,10008098,-2147438069,16,13,2,26,2.0,9.0,5,3.0
381,11923,10008116,-2147438093,16,7,2,8,1.0,10.0,5,9.0
382,11923,10008127,-2147438131,15,8,2,10,9.0,11.0,10,7.0
383,11923,10008127,-2147438127,10,6,2,11,2.0,15.0,8,4.0
384,11923,10008127,-2147438125,16,8,3,16,2.0,4.0,3,4.0
385,11923,10008127,-2147438117,15,11,2,5,1.0,4.0,2,4.0
386,11923,10008127,-2147438104,16,9,2,7,2.0,9.0,5,7.0
387,11923,10008127,-2147438100,16,11,2,22,1.0,6.0,3,5.0
388,11923,10008127,-2147438092,9,8,2,16,1.0,4.0,2,1.0
389,11923,10008127,-2147438078,16,9,2,5,3.0,7.0,5,7.0
390,11923,10008127,-2147438077,9,8,2,7,1.0,6.0,3,1.0
391,11923,10008140,-2147438107,16,8,2,8,3.0,5.0,4,8.0
392,11923,10008140,-2147438086,16,11,2,8,7.0,10.0,8,5.0
393,11923,10008146,-2147438093,14,9,2,20,20.0,20.0,20,5.0
394,11923,10008150,-2147438127,16,7,2,12,8.0,10.0,9,9.0
395,11923,10008193,-2147438070,15,7,2,5,3.0,4.0,3,8.0
396,11923,10008251,-2147438104,15,13,2,8,4.0,6.0,5,2.0
397,11923,10008252,-2147438122,15,7,2,14,10.0,18.0,14,8.0
398,11923,10008252,-2147438120,15,7,2,15,14.0,16.0,15,8.0
399,11923,10008370a,-2147438125,9,8,2,15,20.0,189.0,104,1.0
400,11923,10008371,-2147438113,14,13,2,11,3.0,10.0,6,1.0
401,11923,10008371,-2147438112,12,9,3,26,18.0,182.0,127,1.5
402,11923,10008414a,-2147438127,15,12,2,9,4.0,5.0,4,3.0
403,11923,10008417a,-2147438107,12,8,2,3,1.0,4.0,2,4.0
404,11923,10008652,-2147438136,8,6,3,4,1.0,4.0,3,1.0
405,11923,10008652,-2147438135,8,6,2,8,1.0,8.0,4,2.0
406,11923,10008652,-2147438134,15,6,3,7,1.0,5.0,3,4.5
407,11923,10008652,-2147438130,8,7,2,3,1.0,2.0,1,1.0
408,11923,10008652,-2147438126,15,6,3,2,1.0,2.0,1,4.5
409,11923,10008652,-2147438124,8,6,2,3,1.0,3.0,2,2.0
410,11923,10008652,-2147438123,14,8,2,4,1.0,6.0,3,6.0
411,11923,10008652,-2147438105,15,6,3,2,1.0,2.0,1,4.5
412,11923,10008652,-2147438102,14,6,4,6,1.0,8.0,4,2.6666666666666665
413,11923,10008652,-2147438101,14,6,4,6,3.0,4.0,3,2.6666666666666665
414,11923,10008652,-2147438099,9,6,3,4,1.0,2.0,1,1.5
415,11923,10008652,-2147438096,15,8,2,6,1.0,5.0,3,7.0
416,11923,10008652,-2147438094,8,6,2,10,2.0,7.0,4,2.0
417,11923,10008652,-2147438093,8,6,2,5,2.0,5.0,3,2.0
418,11923,10008652,-2147438092,14,6,4,6,1.0,5.0,2,2.6666666666666665
419,11923,10008652,-2147438091,14,6,4,5,1.0,7.0,3,2.6666666666666665
420,11923,10008652,-2147438088,8,7,2,4,3.0,4.0,3,1.0
421,11923,10008652,-2147438087,9,7,2,8,8.0,9.0,8,2.0
422,11923,10008652,-2147438084,9,6,2,3,2.0,4.0,3,3.0
423,11923,10008653,-2147438130,8,7,2,4,3.0,4.0,3,1.0
424,11923,10008732,-2147438110,15,10,2,5,3.0,5.0,4,5.0
425,11923,10008732,-2147438097,15,9,2,3,1.0,3.0,2,6.0
426,11923,10008732,-2147438095,15,9,2,7,1.0,3.0,2,6.0
427,11923,10008732,-2147438080,11,7,2,3,1.0,3.0,2,4.0
428,11923,10008732,-2147438076,16,10,2,4,2.0,3.0,2,6.0
429,11923,10009124,-2147438118,12,9,2,2,1.0,2.0,1,3.0
430,11923,10009124,-2147438108,12,6,2,2,1.0,3.0,2,6.0
431,11923,10009124,-2147438084,15,6,4,2,1.0,2.0,1,3.0
432,11923,10009152,-2147438082,16,9,2,1,1.0,1.0,1,7.0
433,11923,10009153,-2147438138,9,8,2,16,3.0,6.0,4,1.0
434,11923,10009153,-2147438124,10,9,2,8,1.0,1.0,1,1.0
435,11923,10009153,-2147438093,9,8,2,15,1.0,6.0,3,1.0
436,11923,10009153,-2147438086,10,9,2,15,2.0,14.0,8,1.0
437,11923,10009153,-2147438072,11,8,3,4,1.0,2.0,1,1.5
438,11923,10009157,-2147438092,15,7,2,4,1.0,5.0,3,8.0
439,11923,10009482,-2147438127,16,6,3,9,2.0,10.0,5,5.0
440,11923,10009482,-2147438104,7,6,2,9,1.0,2.0,1,1.0
441,11923,10009618p,-2147438137,12,7,2,13,2.0,11.0,6,5.0
442,11923,10009619p,-2147438133,10,8,2,8,1.0,3.0,2,2.0
443,11923,10009619p,-2147438100,12,10,2,3,1.0,3.0,2,2.0
444,11923,10009667,-2147438137,14,9,2,3,1.0,1.0,1,5.0
445,11923,10009698,-2147438135,13,7,2,9,4.0,12.0,8,6.0
446,11923,10009745,-2147438125,10,5,2,7,7.0,7.0,7,5.0
447,11923,10009935,-2147438137,10,5,2,11,1.0,2.0,1,5.0
448,11923,10009941,-2147438139,15,5,8,7,2.0,24.0,8,1.4285714285714286
449,11923,10009941,-2147438138,15,5,6,14,2.0,20.0,10,2.0
450,11923,10009941,-2147438137,16,5,6,10,1.0,43.0,12,2.2
451,11923,10009941,-2147438136,10,6,5,4,4.0,9.0,7,1.0
452,11923,10009941,-2147438135,15,5,9,8,1.0,20.0,5,1.25
453,11923,10009941,-2147438133,16,5,5,6,1.0,9.0,4,2.75
454,11923,10009941,-2147438130,6,5,2,5,2.0,2.0,2,1.0
455,11923,10009941,-2147438124,16,5,11,5,4.0,12.0,6,1.1
456,11923,10009941,-2147438123,14,5,7,6,1.0,8.0,5,1.5
457,11923,10009941,-2147438107,16,5,11,2,2.0,7.0,4,1.1
458,11923,10009941,-2147438102,9,5,5,7,8.0,17.0,12,1.0
459,11923,10009941,-2147438101,16,5,9,15,1.0,34.0,18,1.375
460,11923,10009941,-2147438099,16,5,11,4,3.0,10.0,5,1.1
461,11923,10009941,-2147438097,11,5,4,15,4.0,14.0,8,2.0
462,11923,10009941,-2147438096,16,5,11,10,5.0,26.0,9,1.1
463,11923,10009941,-2147438093,9,5,5,17,14.0,34.0,26,1.0
464,11923,10009941,-2147438092,16,5,9,11,6.0,25.0,12,1.375
465,11923,10009941,-2147438091,9,5,5,9,6.0,27.0,16,1.0
466,11923,10009941,-2147438088,9,5,4,7,4.0,15.0,8,1.3333333333333333
467,11923,10009941,-2147438087,14,5,8,6,2.0,13.0,7,1.2857142857142858
468,11923,10009941,-2147438086,16,5,8,8,3.0,28.0,11,1.5714285714285714
469,11923,10009941,-2147438084,16,5,10,4,3.0,10.0,5,1.2222222222222223
470,11923,10009941,-2147438083,16,5,9,5,1.0,19.0,7,1.375
471,11923,10009941,-2147437929,9,6,3,6,6.0,6.0,6,1.5
472,11923,10009942,-2147438138,16,5,12,4,1.0,14.0,6,1.0
473,11923,10009942,-2147438137,10,5,6,3,2.0,11.0,6,1.0
474,11923,10009942,-2147438135,16,5,11,4,4.0,29.0,7,1.1
475,11923,10009942,-2147438133,16,5,12,4,3.0,13.0,7,1.0
476,11923,10009942,-2147438130,14,5,6,4,1.0,2.0,1,1.8
477,11923,10009942,-2147438127,14,5,7,5,1.0,4.0,2,1.5
478,11923,10009942,-2147438125,10,5,6,5,4.0,16.0,12,1.0
479,11923,10009942,-2147438124,15,5,11,3,3.0,13.0,7,1.0
480,11923,10009942,-2147438123,16,5,10,4,2.0,9.0,6,1.2222222222222223
481,11923,10009942,-2147438101,10,5,6,7,6.0,17.0,11,1.0
482,11923,10009942,-2147438099,10,9,2,4,3.0,11.0,7,1.0
483,11923,10009942,-2147438097,10,5,6,6,5.0,16.0,11,1.0
484,11923,10009942,-2147438096,16,5,12,3,5.0,12.0,7,1.0
485,11923,10009942,-2147438093,14,12,3,4,5.0,10.0,8,1.0
486,11923,10009942,-2147438092,10,5,6,4,2.0,16.0,7,1.0
487,11923,10009942,-2147438087,10,5,6,4,4.0,13.0,8,1.0
488,11923,10009942,-2147438086,16,5,11,4,1.0,14.0,7,1.1
489,11923,10009942,-2147438083,15,5,9,3,2.0,10.0,5,1.25
490,11923,10010295,-2147438093,13,6,4,13,6.0,11.0,8,2.3333333333333335
491,11923,10010295,-2147438091,13,12,2,17,13.0,14.0,13,1.0
492,11923,10010295,-2147438088,13,7,2,10,10.0,10.0,10,6.0
493,11923,10010295,-2147438087,11,6,2,8,6.0,8.0,7,5.0
494,11923,10010343,-2147438069,15,5,5,2,1.0,3.0,1,2.5
495,11923,10010344r,-2147438106,11,8,2,3,1.0,3.0,2,3.0
496,11923,10010344r,-2147438084,12,11,2,10,1.0,5.0,3,1.0
497,11923,10010349,-2147438134,10,7,2,7,1.0,20.0,10,3.0
498,11923,10010351p,-2147438097,8,7,2,7,1.0,1.0,1,1.0
499,11923,10010381,-2147438100,13,12,2,15,1.0,5.0,3,1.0
500,11923,10010381,-2147438097,11,10,2,11,2.0,2.0,2,1.0
501,11923,10010531,-2147438095,14,10,2,7,1.0,4.0,2,4.0
502,11923,10010532,-2147438139,13,6,2,12,4.0,14.0,9,7.0
503,11923,10010572,-2147438130,15,9,2,3,1.0,4.0,2,6.0
504,11923,10010572,-2147438101,15,11,2,12,10.0,15.0,12,4.0
505,11923,10010581,-2147438069,13,6,3,7,3.0,8.0,5,3.5
506,11923,10010686,-2147438118,11,10,2,1,1.0,1.0,1,1.0
507,11923,10010705,-2147438087,13,8,2,8,2.0,6.0,4,5.0
508,11923,10010705,-2147437929,13,10,2,5,5.0,6.0,5,3.0
509,11923,10010707,-2147438112,9,6,2,10,3.0,4.0,3,3.0
510,11923,10010709,-2147438135,15,13,2,4,1.0,2.0,1,2.0
511,11923,10010709,-2147438133,15,11,2,4,1.0,1.0,1,4.0
512,11923,10010709,-2147438132,13,5,3,4,1.0,2.0,1,4.0
513,11923,10010709,-2147438126,16,13,2,8,4.0,7.0,5,3.0
514,11923,10010709,-2147438125,16,15,2,9,2.0,5.0,3,1.0
515,11923,10010709,-2147438121,16,13,2,7,2.0,2.0,2,3.0
516,11923,10010709,-2147438110,16,13,2,3,1.0,1.0,1,3.0
517,11923,10010709,-2147438096,16,15,2,6,1.0,2.0,1,1.0
518,11923,10010709,-2147438095,16,13,3,6,1.0,2.0,1,1.5
519,11923,10010709,-2147438091,16,11,4,7,1.0,4.0,2,1.6666666666666667
520,11923,10010709,-2147438089,16,13,2,4,2.0,3.0,2,3.0
521,11923,10010709,-2147438088,16,15,2,6,2.0,3.0,2,1.0
522,11923,10010709,-2147438078,16,11,2,5,5.0,6.0,5,5.0
523,11923,10010709,-2147438070,16,15,2,10,5.0,11.0,8,1.0
524,11923,10010749,-2147438088,11,8,2,8,4.0,8.0,6,3.0
525,11923,10010757,-2147438100,13,7,2,10,4.0,6.0,5,6.0
526,11923,10010757,-2147438083,13,7,2,10,10.0,12.0,11,6.0
527,11923,10010797,-2147438101,12,6,2,10,1.0,8.0,4,6.0
528,11923,10011108,-2147438115,16,5,2,3,2.0,2.0,2,11.0
529,11923,10011278,-2147438136,11,8,2,10,6.0,12.0,9,3.0
530,11923,10011390,-2147438091,11,8,2,5,5.0,6.0,5,3.0
531,11923,10011393,-2147438126,13,10,2,14,1.0,4.0,2,3.0
532,11923,10011393,-2147438088,13,11,2,13,5.0,6.0,5,2.0
533,11923,10011544,-2147438135,14,11,2,10,4.0,8.0,6,3.0
534,11923,10011544,-2147438127,14,11,2,6,6.0,7.0,6,3.0
535,11923,10011567,-2147438126,15,9,2,8,1.0,10.0,5,6.0
536,11923,10011567,-2147438101,15,14,2,14,1.0,14.0,7,1.0
537,11923,10011567,-2147437929,15,14,2,8,6.0,10.0,8,1.0
538,11923,10011569,-2147438095,12,8,2,23,1.0,2.0,1,4.0
539,11923,10011654,-2147438139,16,14,2,2,2.0,2.0,2,2.0
540,11923,10011654,-2147438137,16,14,2,2,2.0,2.0,2,2.0
541,11923,10011654,-2147438135,16,14,2,2,2.0,2.0,2,2.0
542,11923,10011654,-2147438126,16,5,11,2,1.0,3.0,1,1.1
543,11923,10011654,-2147438125,12,5,6,2,1.0,2.0,1,1.4
544,11923,10011654,-2147438124,12,5,5,1,1.0,1.0,1,1.75
545,11923,10011654,-2147438120,16,14,2,2,2.0,2.0,2,2.0
546,11923,10011654,-2147438107,15,6,5,2,1.0,4.0,1,2.25
547,11923,10011654,-2147438101,16,14,2,2,1.0,1.0,1,2.0
548,11923,10011654,-2147438097,16,14,2,2,2.0,2.0,2,2.0
549,11923,10011654,-2147438096,16,14,2,2,2.0,2.0,2,2.0
550,11923,10011654,-2147438092,16,14,2,2,1.0,2.0,1,2.0
551,11923,10011654,-2147438089,16,14,2,2,2.0,2.0,2,2.0
552,11923,10011654,-2147438087,16,14,2,2,1.0,1.0,1,2.0
553,11923,10011654,-2147438084,16,6,5,3,1.0,2.0,1,2.5
554,11923,10011654,-2147438083,16,7,4,2,1.0,1.0,1,3.0
555,11923,10011712p,-2147438100,11,8,2,8,1.0,4.0,2,3.0
556,11923,10011791,-2147438108,11,6,2,5,1.0,4.0,2,5.0
557,11923,10012195,-2147438087,11,6,3,13,1.0,3.0,2,2.5
558,11923,10012759,-2147438130,15,5,7,2,1.0,4.0,2,1.6666666666666667
559,11923,10012759,-2147438129,15,5,9,2,1.0,6.0,3,1.25
560,11923,10012759,-2147438125,15,5,8,2,2.0,4.0,2,1.4285714285714286
561,11923,10012759,-2147438124,16,5,11,1,1.0,3.0,1,1.1
562,11923,10012759,-2147438123,16,5,10,2,1.0,4.0,2,1.2222222222222223
563,11923,10012759,-2147438119,15,5,6,1,1.0,2.0,1,2.0
564,11923,10012759,-2147438118,6,5,2,1,1.0,2.0,1,1.0
565,11923,10012759,-2147438107,15,5,9,1,1.0,4.0,1,1.25
566,11923,10012759,-2147438099,15,5,6,1,1.0,4.0,2,2.0
567,11923,10012759,-2147438089,15,13,2,2,1.0,3.0,2,2.0
568,11923,10012759,-2147438086,15,5,9,2,1.0,4.0,2,1.25
569,11923,10012759,-2147438085,15,5,8,1,1.0,2.0,1,1.4285714285714286
570,11923,10012759,-2147438083,16,5,8,1,1.0,4.0,1,1.5714285714285714
571,11923,10012759,-2147438069,11,6,3,3,2.0,4.0,3,2.5
572,11923,10012761,-2147438136,10,7,3,7,1.0,3.0,1,1.5
573,11923,10012761,-2147438097,12,9,2,6,1.0,5.0,3,3.0
574,11923,10012766,-2147438102,14,9,2,6,1.0,3.0,2,5.0
575,11923,10012766,-2147438094,14,9,2,15,4.0,8.0,6,5.0
576,11923,10012766,-2147438093,14,9,2,5,1.0,4.0,2,5.0
577,11923,10012766,-2147438091,14,9,2,8,1.0,4.0,2,5.0
578,11923,10012978,-2147438135,13,9,3,34,1.0,20.0,7,2.0
579,11923,10013010p,-2147438083,16,12,2,9,3.0,6.0,4,4.0
580,11923,10013058,-2147438069,7,6,2,84,10.0,10.0,10,1.0
581,11923,10013244,-2147438069,10,5,2,9,4.0,7.0,5,5.0
582,11923,10013351,-2147438096,13,8,2,15,7.0,16.0,11,5.0
583,11923,10013359,-2147438092,11,5,3,6,1.0,6.0,3,3.0
584,11923,10013363,-2147438134,16,6,2,6,4.0,8.0,6,10.0
585,11923,10013632,-2147438121,15,13,2,7,1.0,2.0,1,2.0
586,11923,10014069,-2147438133,9,6,2,14,1.0,10.0,5,3.0
587,11923,10014071,-2147438135,8,7,2,9,9.0,10.0,9,1.0
588,11923,10014125r,-2147438108,15,6,7,2,1.0,3.0,1,1.5
589,11923,10014125r,-2147438075,16,13,2,2,1.0,1.0,1,3.0
590,11923,10014125r,-2147438070,16,5,9,2,1.0,4.0,2,1.375
591,11923,10014182,-2147438133,14,8,2,8,7.0,7.0,7,6.0
592,11923,10014192p,-2147438087,15,6,2,5,3.0,25.0,14,9.0
593,11923,10014195,-2147438069,13,10,2,4,1.0,2.0,1,3.0
594,11923,10014279,-2147438126,16,10,2,5,2.0,4.0,3,6.0
595,11923,10014279,-2147438088,16,5,2,10,6.0,14.0,10,11.0
596,11923,10014279,-2147438087,16,5,2,9,2.0,8.0,5,11.0
597,11923,10014292,-2147438101,8,6,2,8,8.0,12.0,10,2.0
598,11923,10014314,-2147438136,14,11,2,7,2.0,3.0,2,3.0
599,11923,10014330,-2147438127,10,8,2,10,3.0,4.0,3,2.0
600,11923,10014429,-2147438100,11,5,2,8,7.0,7.0,7,6.0
601,11923,10014429,-2147438091,11,5,2,12,5.0,12.0,8,6.0
602,11923,10014434,-2147438132,12,8,2,9,4.0,12.0,8,4.0
603,11923,10014435,-2147438100,16,8,2,11,4.0,9.0,6,8.0
604,11923,10014435,-2147438096,16,8,2,9,1.0,2.0,1,8.0
605,11923,10014435,-2147438087,16,8,2,10,4.0,6.0,5,8.0
606,11923,10014763,-2147438133,13,9,2,7,3.0,4.0,3,4.0
607,11923,10014763,-2147438094,12,9,2,9,13.0,13.0,13,3.0
608,11923,10014763,-2147438093,13,9,2,11,7.0,10.0,8,4.0
609,11923,10014763,-2147438092,11,7,2,7,1.0,1.0,1,4.0
610,11923,10014816,-2147438139,12,11,2,6,2.0,5.0,3,1.0
611,11923,10014816,-2147438132,12,11,2,4,2.0,5.0,3,1.0
612,11923,10014816,-2147438124,12,11,2,4,1.0,4.0,2,1.0
613,11923,10014816,-2147438123,12,11,2,5,4.0,5.0,4,1.0
614,11923,10014816,-2147438086,12,11,2,12,4.0,10.0,7,1.0
615,11923,10014818,-2147438123,12,7,2,5,2.0,3.0,2,5.0
616,11923,10014831,-2147438095,12,7,2,10,10.0,10.0,10,5.0
617,11923,10014874,-2147438086,16,15,2,18,2.0,3.0,2,1.0
618,11923,10014917,-2147438139,15,5,2,14,4.0,19.0,11,10.0
619,11923,10014940,-2147438097,16,5,2,21,10.0,100.0,55,11.0
620,11923,10015347,-2147438134,14,7,2,3,1.0,2.0,1,7.0
621,11923,10015347,-2147438091,13,7,2,7,7.0,8.0,7,6.0
622,11923,10015368,-2147438093,16,14,2,8,3.0,4.0,3,2.0
623,11923,10015388,-2147438069,16,5,2,21,15.0,20.0,17,11.0
624,11923,10015390,-2147438134,11,6,2,2,1.0,1.0,1,5.0
625,11923,10015390,-2147438127,12,11,2,12,3.0,5.0,4,1.0
626,11923,10015390,-2147438107,14,12,2,3,1.0,3.0,2,2.0
627,11923,10015390,-2147438095,13,5,2,2,1.0,2.0,1,8.0
628,11923,10015390,-2147438082,14,11,2,5,2.0,2.0,2,3.0
629,11923,10015410,-2147438069,13,8,2,38,1.0,25.0,13,5.0
630,11923,10015411,-2147438125,13,9,2,10,4.0,13.0,8,4.0
631,11923,10015411,-2147438122,13,9,2,7,4.0,5.0,4,4.0
632,11923,10015411,-2147438112,13,9,2,9,4.0,17.0,10,4.0
633,11923,10015464,-2147438124,9,5,4,6,2.0,6.0,3,1.3333333333333333
634,11923,10015464,-2147438084,6,5,2,6,3.0,4.0,3,1.0
635,11923,10015464,-2147438083,6,5,2,7,4.0,5.0,4,1.0
636,11923,10015731,-2147438069,13,6,3,12,1.0,3.0,1,3.5
637,11923,10016134,-2147438093,10,7,2,13,4.0,4.0,4,3.0
638,11923,10016405,-2147438125,13,12,2,5,1.0,3.0,2,1.0
639,11923,10016405,-2147438120,13,12,2,5,1.0,2.0,1,1.0
640,11923,10016406,-2147438138,16,10,3,23,2.0,5.0,4,3.0
641,11923,10016406,-2147438136,7,6,2,10,1.0,7.0,4,1.0
642,11923,10016406,-2147438134,16,8,4,23,1.0,8.0,2,2.6666666666666665
643,11923,10016406,-2147438132,13,6,3,15,7.0,13.0,9,3.5
644,11923,10016406,-2147438129,16,8,4,4,1.0,3.0,1,2.6666666666666665
645,11923,10016406,-2147438126,16,8,2,9,2.0,9.0,5,8.0
646,11923,10016406,-2147438124,11,8,2,9,2.0,5.0,3,3.0
647,11923,10016406,-2147438123,16,14,2,7,1.0,2.0,1,2.0
648,11923,10016406,-2147438102,14,8,3,20,3.0,11.0,6,3.0
649,11923,10016406,-2147438097,13,7,2,17,11.0,19.0,15,6.0
650,11923,10016406,-2147438096,16,8,2,20,3.0,10.0,6,8.0
651,11923,10016406,-2147438094,16,11,2,7,6.0,9.0,7,5.0
652,11923,10016406,-2147438093,16,13,2,3,1.0,1.0,1,3.0
653,11923,10016406,-2147438088,16,7,2,20,5.0,11.0,8,9.0
654,11923,10016406,-2147438086,11,8,2,5,1.0,2.0,1,3.0
655,11923,10016406,-2147438082,14,9,2,10,4.0,8.0,6,5.0
656,11923,10016440,-2147438125,12,7,2,2,1.0,2.0,1,5.0
657,11923,10016568,-2147438136,12,8,2,8,4.0,6.0,5,4.0
658,11923,10016570,-2147438088,12,8,2,3,2.0,3.0,2,4.0
659,11923,10016828,-2147438092,10,5,2,3,1.0,1.0,1,5.0
660,11923,10016829,-2147438139,16,7,4,6,2.0,4.0,2,3.0
661,11923,10016829,-2147438138,16,7,3,5,3.0,7.0,4,4.5
662,11923,10016829,-2147438137,14,7,3,6,2.0,6.0,4,3.5
663,11923,10016829,-2147438136,14,7,2,6,5.0,7.0,6,7.0
664,11923,10016829,-2147438126,16,8,2,6,6.0,6.0,6,8.0
665,11923,10016829,-2147438125,16,8,3,4,3.0,5.0,4,4.0
666,11923,10016829,-2147438124,16,7,3,7,3.0,10.0,6,4.5
667,11923,10016829,-2147438123,16,7,3,6,2.0,10.0,4,4.5
668,11923,10016829,-2147438110,16,14,2,4,1.0,6.0,3,2.0
669,11923,10016829,-2147438106,16,8,2,5,2.0,5.0,3,8.0
670,11923,10016829,-2147438101,14,8,2,4,4.0,4.0,4,6.0
671,11923,10016829,-2147438099,16,7,4,8,3.0,10.0,6,3.0
672,11923,10016829,-2147438097,16,8,2,3,3.0,8.0,5,8.0
673,11923,10016829,-2147438096,16,8,2,5,7.0,8.0,7,8.0
674,11923,10016829,-2147438093,16,8,3,4,4.0,5.0,4,4.0
675,11923,10016829,-2147438091,14,8,2,6,5.0,6.0,5,6.0
676,11923,10016829,-2147438088,16,8,2,4,1.0,3.0,2,8.0
677,11923,10016829,-2147438087,16,8,2,4,2.0,3.0,2,8.0
678,11923,10016829,-2147438086,16,8,2,8,1.0,8.0,4,8.0
679,11923,10016829,-2147438083,16,7,4,4,1.0,7.0,2,3.0
680,11923,10016829,-2147438078,16,7,3,6,4.0,6.0,5,4.5
681,11923,10016829,-2147438077,16,8,2,4,4.0,5.0,4,8.0
682,11923,10016829,-2147438069,16,14,2,4,4.0,4.0,4,2.0
683,11923,10016860,-2147438138,13,8,2,4,2.0,4.0,3,5.0
684,11923,10016860,-2147438097,13,10,2,9,2.0,8.0,5,3.0
685,11923,10016860,-2147438092,14,8,2,4,2.0,6.0,4,6.0
686,11923,10017009,-2147438069,13,6,4,22,5.0,25.0,19,2.3333333333333335
687,11923,10017133,-2147438138,12,11,2,10,1.0,7.0,4,1.0
688,11923,10017134,-2147438139,8,7,2,7,3.0,4.0,3,1.0
689,11923,10017134,-2147438095,10,7,2,9,1.0,1.0,1,3.0
690,11923,10017264,-2147438125,16,14,3,4,2.0,6.0,4,1.0
691,11923,10017264,-2147438124,16,14,3,3,1.0,3.0,2,1.0
692,11923,10017264,-2147438112,16,14,3,5,3.0,5.0,4,1.0
693,11923,10017264,-2147438107,16,15,2,2,1.0,2.0,1,1.0
694,11923,10017264,-2147438099,15,14,2,2,1.0,3.0,2,1.0
695,11923,10017264,-2147438097,16,15,2,5,5.0,5.0,5,1.0
696,11923,10017264,-2147438089,16,15,2,2,2.0,4.0,3,1.0
697,11923,10017264,-2147438087,16,15,2,4,3.0,5.0,4,1.0
698,11923,10017264,-2147438083,16,15,2,5,2.0,2.0,2,1.0
699,11923,10017271,-2147438124,13,7,6,3,1.0,4.0,3,1.2
700,11923,10017271,-2147438123,13,6,7,3,1.0,4.0,2,1.1666666666666667
701,11923,10017271,-2147438112,12,7,3,2,2.0,3.0,2,2.5
702,11923,10017271,-2147438101,13,7,3,4,2.0,6.0,3,3.0
703,11923,10017271,-2147438096,12,7,3,3,1.0,2.0,1,2.5
704,11923,10017271,-2147438092,13,7,3,4,1.0,4.0,2,3.0
705,11923,10017271,-2147438086,12,8,3,3,1.0,2.0,1,2.0
706,11923,10017271,-2147438083,12,10,3,3,1.0,4.0,2,1.0
707,11923,10017291,-2147438130,16,6,3,7,1.0,7.0,3,5.0
708,11923,10017291,-2147438127,9,5,2,7,1.0,2.0,1,4.0
709,11923,10017291,-2147438119,15,14,2,6,9.0,12.0,10,1.0
710,11923,10017291,-2147438118,15,14,2,10,2.0,9.0,5,1.0
711,11923,10017291,-2147438117,15,14,2,1,1.0,12.0,6,1.0
712,11923,10017291,-2147438085,14,5,5,7,1.0,4.0,2,2.25
713,11923,10018077,-2147438130,13,12,2,12,1.0,6.0,3,1.0
714,11923,10018078,-2147438127,12,6,4,7,1.0,3.0,1,2.0
715,11923,10018161,-2147438134,6,5,2,11,1.0,1.0,1,1.0
716,11923,10018161,-2147438132,16,5,2,12,5.0,9.0,7,11.0
717,11923,10018161,-2147438124,13,11,2,5,1.0,1.0,1,2.0
718,11923,10018161,-2147438101,13,5,4,9,1.0,2.0,1,2.6666666666666665
719,11923,10018161,-2147438096,10,6,3,6,1.0,2.0,1,2.0
720,11923,10018161,-2147438094,16,11,2,10,11.0,14.0,12,5.0
721,11923,10018294,-2147438134,12,9,2,18,6.0,20.0,13,3.0
722,11923,10018297,-2147438137,13,12,2,6,9.0,14.0,11,1.0
723,11923,10018304,-2147438085,15,9,2,2,1.0,1.0,1,6.0
724,11923,10018428,-2147438102,15,6,3,2,1.0,2.0,1,4.5
725,11923,10018428,-2147438101,9,6,2,5,2.0,4.0,3,3.0
726,11923,10018428,-2147438092,9,6,2,5,2.0,6.0,4,3.0
727,11923,10018428,-2147438091,15,6,4,3,3.0,4.0,3,3.0
728,11923,10018428,-2147437929,16,13,2,1,1.0,1.0,1,3.0
729,11923,10020540,-2147438137,8,7,2,6,2.0,9.0,5,1.0
730,11923,10020540,-2147438124,11,7,2,10,2.0,10.0,6,4.0
731,11923,10020675,-2147438134,10,8,2,9,1.0,1.0,1,2.0
732,11923,10020675,-2147438095,10,9,2,10,4.0,10.0,7,1.0
733,11923,10020675,-2147438092,13,11,2,6,1.0,5.0,3,2.0
734,11923,10020924,-2147438102,16,11,2,7,4.0,7.0,5,5.0
735,11923,10020929,-2147438075,16,13,4,79,24.0,129.0,73,1.0
736,11923,10021066,-2147437929,15,14,2,5,2.0,3.0,2,1.0
737,11923,10021293,-2147438087,13,12,2,3,2.0,5.0,3,1.0
738,11923,10021665,-2147438089,12,11,2,5,1.0,3.0,2,1.0
739,11923,10021799,-2147438120,15,14,2,9,2.0,3.0,2,1.0
740,11923,10021799,-2147438088,15,5,2,19,7.0,10.0,8,10.0
