,skclientkey,medid,device_naturalkey,Last_Removal_month,First_Removal_month,Month_w_Removal_count,Avg_Inventory_Qty_training_peroid,Min_Removal_Qty,Max_Removal_Qty,Avg_Removal_Qty,Frequency_of_Removals
0,11923,10000092,-2147438089,14,11,2,14,4.0,8.0,6,3.0
1,11923,10000101,-2147438069,13,8,3,3,1.0,2.0,1,2.5
2,11923,10000109,-2147438069,12,5,3,6,3.0,6.0,4,3.5
3,11923,10000128a,-2147438135,6,4,2,24,2.0,13.0,7,2.0
4,11923,10000153,-2147438130,12,7,2,11,1.0,2.0,1,5.0
5,11923,10000239,-2147438139,13,10,2,4,1.0,4.0,2,3.0
6,11923,10000309,-2147438125,7,6,2,13,2.0,10.0,6,1.0
7,11923,10000309,-2147438107,5,4,2,11,2.0,4.0,3,1.0
8,11923,10000309,-2147438105,7,6,2,12,2.0,2.0,2,1.0
9,11923,10000410,-2147438072,8,5,2,8,2.0,2.0,2,3.0
10,11923,10000413,-2147438130,12,4,3,4,2.0,3.0,2,4.0
11,11923,10000413,-2147438129,12,8,2,7,3.0,5.0,4,4.0
12,11923,10000413,-2147438125,12,4,3,4,1.0,4.0,2,4.0
13,11923,10000413,-2147438119,12,11,2,4,1.0,4.0,2,1.0
14,11923,10000462,-2147438130,15,7,2,8,6.0,10.0,8,8.0
15,11923,10000462,-2147438126,15,11,2,12,4.0,8.0,6,4.0
16,11923,10000462,-2147438125,15,7,3,6,4.0,6.0,5,4.0
17,11923,10000474p,-2147438121,13,4,2,12,4.0,8.0,6,9.0
18,11923,10000474p,-2147438089,12,4,2,17,4.0,14.0,9,8.0
19,11923,10000489,-2147438139,15,4,9,5,2.0,9.0,5,1.375
20,11923,10000489,-2147438138,13,4,5,8,6.0,17.0,11,2.25
21,11923,10000489,-2147438137,15,6,7,5,1.0,15.0,6,1.5
22,11923,10000489,-2147438135,15,4,6,3,2.0,14.0,6,2.2
23,11923,10000489,-2147438132,13,4,4,2,1.0,4.0,2,3.0
24,11923,10000489,-2147438130,14,4,5,8,1.0,28.0,7,2.5
25,11923,10000489,-2147438127,13,4,4,3,1.0,3.0,1,3.0
26,11923,10000489,-2147438126,10,4,7,2,1.0,6.0,3,1.0
27,11923,10000489,-2147438123,14,12,3,6,1.0,13.0,7,1.0
28,11923,10000489,-2147438097,15,4,6,8,1.0,12.0,5,2.2
29,11923,10000489,-2147438096,14,6,6,3,1.0,9.0,4,1.6
30,11923,10000489,-2147438093,15,12,4,4,2.0,9.0,6,1.0
31,11923,10000489,-2147438091,15,12,4,3,2.0,16.0,7,1.0
32,11923,10000489,-2147438088,10,4,7,3,5.0,12.0,7,1.0
33,11923,10000489,-2147438087,15,4,12,5,1.0,15.0,8,1.0
34,11923,10000507,-2147438122,15,4,12,2,4.0,8.0,6,1.0
35,11923,10000507,-2147438120,15,4,11,3,2.0,11.0,8,1.1
36,11923,10000507,-2147438089,13,5,7,10,1.0,20.0,9,1.3333333333333333
37,11923,10000507,-2147438078,9,4,6,2,4.0,7.0,5,1.0
38,11923,10000509,-2147438122,15,4,10,2,1.0,5.0,3,1.2222222222222223
39,11923,10000509,-2147438120,15,4,12,3,2.0,12.0,7,1.0
40,11923,10000509,-2147438089,11,9,2,5,1.0,2.0,1,2.0
41,11923,10000710a,-2147438136,12,7,2,5,4.0,6.0,5,5.0
42,11923,10000710a,-2147438135,12,7,2,11,7.0,16.0,11,5.0
43,11923,10000710a,-2147438127,12,7,2,15,15.0,15.0,15,5.0
44,11923,10000710a,-2147438101,12,7,2,5,2.0,6.0,4,5.0
45,11923,10000710a,-2147438093,12,7,2,7,3.0,6.0,4,5.0
46,11923,10000729,-2147438138,13,8,2,7,3.0,5.0,4,5.0
47,11923,10000752,-2147438125,12,4,4,4,2.0,7.0,3,2.6666666666666665
48,11923,10000762,-2147438069,14,7,3,10,2.0,7.0,4,3.5
49,11923,10000767,-2147438069,13,7,2,5,2.0,4.0,3,6.0
50,11923,10000860,-2147438108,15,11,2,25,2.0,10.0,6,4.0
51,11923,10000872,-2147438099,15,9,2,10,3.0,3.0,3,6.0
52,11923,10000873,-2147438126,14,6,2,7,2.0,3.0,2,8.0
53,11923,10001003,-2147438094,11,7,2,10,10.0,10.0,10,4.0
54,11923,10001061,-2147438132,13,11,2,11,4.0,12.0,8,2.0
55,11923,10001107,-2147438133,13,8,2,7,7.0,7.0,7,5.0
56,11923,10001183,-2147438135,13,9,2,18,6.0,10.0,8,4.0
57,11923,10001542,-2147438070,14,4,4,6,1.0,5.0,2,3.3333333333333335
58,11923,10001610,-2147438130,10,9,2,11,1.0,6.0,3,1.0
59,11923,10001618,-2147438130,7,6,2,4,3.0,5.0,4,1.0
60,11923,10001724,-2147438134,15,10,2,13,1.0,6.0,3,5.0
61,11923,10001724,-2147438121,15,10,2,11,6.0,8.0,7,5.0
62,11923,10001737,-2147438139,12,4,2,8,2.0,6.0,4,8.0
63,11923,10001737,-2147438138,12,4,2,7,7.0,8.0,7,8.0
64,11923,10001737,-2147438135,12,4,2,6,4.0,9.0,6,8.0
65,11923,10001737,-2147438134,12,4,2,6,4.0,9.0,6,8.0
66,11923,10001737,-2147438133,12,4,2,10,8.0,12.0,10,8.0
67,11923,10001737,-2147438132,12,4,3,8,5.0,13.0,9,4.0
68,11923,10001739,-2147438138,14,11,2,13,12.0,15.0,13,3.0
69,11923,10001739,-2147438137,14,11,2,8,5.0,8.0,6,3.0
70,11923,10001739,-2147438134,14,11,2,16,6.0,14.0,10,3.0
71,11923,10001739,-2147438133,14,8,3,8,1.0,6.0,4,3.0
72,11923,10001739,-2147438132,14,11,2,10,7.0,9.0,8,3.0
73,11923,10001739,-2147438099,14,11,2,7,2.0,5.0,3,3.0
74,11923,10001739,-2147438091,14,11,2,11,5.0,17.0,11,3.0
75,11923,10001739,-2147438084,14,11,2,8,3.0,7.0,5,3.0
76,11923,10001743,-2147438099,15,12,2,6,2.0,3.0,2,3.0
77,11923,10001756,-2147438125,14,8,2,3,1.0,2.0,1,6.0
78,11923,10001933,-2147438126,11,10,2,6,2.0,5.0,3,1.0
79,11923,10001935,-2147438133,15,5,2,9,1.0,6.0,3,10.0
80,11923,10001935,-2147438091,15,12,2,16,1.0,4.0,2,3.0
81,11923,10001946,-2147438122,13,5,2,2,1.0,2.0,1,8.0
82,11923,10001974,-2147438127,12,10,2,9,1.0,6.0,3,2.0
83,11923,10001974,-2147438088,12,9,3,15,2.0,12.0,5,1.5
84,11923,10002374,-2147438123,14,7,2,4,1.0,2.0,1,7.0
85,11923,10002374,-2147438084,14,12,2,3,1.0,1.0,1,2.0
86,11923,10002393,-2147438135,11,4,2,12,3.0,8.0,5,7.0
87,11923,10002393,-2147438132,11,4,2,5,1.0,2.0,1,7.0
88,11923,10002397,-2147438102,15,13,2,9,2.0,4.0,3,2.0
89,11923,10002416,-2147438112,8,4,2,10,8.0,11.0,9,4.0
90,11923,10002416,-2147438101,10,4,2,10,2.0,9.0,5,6.0
91,11923,10002641,-2147438139,12,6,2,14,4.0,14.0,9,6.0
92,11923,10002641,-2147438093,12,6,2,7,4.0,10.0,7,6.0
93,11923,10002664,-2147438130,14,5,3,2,1.0,3.0,2,4.5
94,11923,10002733,-2147438122,10,8,2,3,1.0,2.0,1,2.0
95,11923,10002808,-2147438133,6,4,2,28,4.0,12.0,8,2.0
96,11923,10002883,-2147438130,8,5,2,2,1.0,2.0,1,3.0
97,11923,10002883,-2147438125,8,5,2,1,1.0,1.0,1,3.0
98,11923,10002909,-2147438101,8,6,2,9,1.0,1.0,1,2.0
99,11923,10002912,-2147438093,12,6,2,6,5.0,12.0,8,6.0
100,11923,10003283,-2147438135,14,6,2,12,1.0,4.0,2,8.0
101,11923,10003417,-2147438139,10,8,2,6,3.0,5.0,4,2.0
102,11923,10003417,-2147438138,8,5,2,4,2.0,4.0,3,3.0
103,11923,10003417,-2147438137,8,4,2,4,1.0,4.0,2,4.0
104,11923,10003417,-2147438133,8,4,2,4,3.0,3.0,3,4.0
105,11923,10003417,-2147438132,8,4,2,4,1.0,5.0,3,4.0
106,11923,10003417,-2147438123,10,4,2,5,1.0,5.0,3,6.0
107,11923,10003417,-2147438102,8,7,2,4,1.0,2.0,1,1.0
108,11923,10003417,-2147438101,15,4,3,5,1.0,2.0,1,5.5
109,11923,10003417,-2147438099,9,4,2,4,4.0,5.0,4,5.0
110,11923,10003417,-2147438097,9,5,2,4,1.0,2.0,1,4.0
111,11923,10003417,-2147438096,8,5,2,5,3.0,3.0,3,3.0
112,11923,10003417,-2147438094,14,5,3,4,1.0,4.0,2,4.5
113,11923,10003417,-2147438092,8,4,2,5,2.0,4.0,3,4.0
114,11923,10003417,-2147438091,8,4,2,4,2.0,3.0,2,4.0
115,11923,10003417,-2147438086,8,4,2,4,3.0,8.0,5,4.0
116,11923,10003417,-2147438083,8,5,2,2,1.0,2.0,1,3.0
117,11923,10003435,-2147438134,11,9,2,4,4.0,4.0,4,2.0
118,11923,10003435,-2147438133,11,8,2,2,1.0,2.0,1,3.0
119,11923,10003435,-2147438101,8,5,2,2,1.0,71.0,36,3.0
120,11923,10003435,-2147438093,11,8,2,3,1.0,4.0,2,3.0
121,11923,10003435,-2147438092,11,8,2,4,2.0,3.0,2,3.0
122,11923,10003610,-2147438133,14,7,2,12,10.0,11.0,10,7.0
123,11923,10003614,-2147438137,7,6,2,24,20.0,50.0,35,1.0
124,11923,10003614,-2147438136,12,8,2,8,7.0,10.0,8,4.0
125,11923,10003614,-2147438097,7,6,2,11,10.0,25.0,17,1.0
126,11923,10003615,-2147438133,10,4,2,29,1.0,9.0,5,6.0
127,11923,10003615,-2147438132,10,4,2,39,8.0,20.0,14,6.0
128,11923,10003621,-2147438133,15,13,2,20,1.0,2.0,1,2.0
129,11923,10003746,-2147438127,14,9,2,9,2.0,7.0,4,5.0
130,11923,10003746,-2147438123,8,6,2,3,1.0,5.0,3,2.0
131,11923,10003746,-2147438093,8,6,2,5,3.0,5.0,4,2.0
132,11923,10003746,-2147438089,8,6,2,3,2.0,5.0,3,2.0
133,11923,10003746,-2147438070,15,9,2,2,2.0,2.0,2,6.0
134,11923,10003746,-2147438069,14,9,2,5,5.0,5.0,5,5.0
135,11923,10003759,-2147438106,13,11,2,9,4.0,7.0,5,2.0
136,11923,10003760,-2147438133,14,5,3,15,1.0,6.0,3,4.5
137,11923,10003835,-2147438118,15,12,2,4,1.0,2.0,1,3.0
138,11923,10003835,-2147438117,15,12,2,3,1.0,1.0,1,3.0
139,11923,10003837,-2147438135,11,10,2,8,1.0,8.0,4,1.0
140,11923,10003837,-2147438134,11,10,2,10,3.0,9.0,6,1.0
141,11923,10003837,-2147438123,15,10,2,17,1.0,14.0,7,5.0
142,11923,10003837,-2147438094,11,10,2,10,2.0,2.0,2,1.0
143,11923,10003837,-2147438088,15,10,2,8,4.0,4.0,4,5.0
144,11923,10003838,-2147438139,15,10,2,9,3.0,6.0,4,5.0
145,11923,10003838,-2147438133,15,10,2,3,3.0,4.0,3,5.0
146,11923,10003838,-2147438123,15,10,2,8,8.0,8.0,8,5.0
147,11923,10003838,-2147438091,15,10,2,13,1.0,11.0,6,5.0
148,11923,10003838,-2147438083,15,10,2,10,9.0,10.0,9,5.0
149,11923,10003877,-2147438097,15,13,2,10,1.0,9.0,5,2.0
150,11923,10003889,-2147438125,15,11,2,9,1.0,7.0,4,4.0
151,11923,10003890,-2147438132,13,9,2,10,1.0,1.0,1,4.0
152,11923,10003894,-2147438086,9,8,2,7,4.0,10.0,7,1.0
153,11923,10003894,-2147438070,10,4,7,1,1.0,4.0,1,1.0
154,11923,10003919,-2147438137,14,9,2,9,1.0,3.0,2,5.0
155,11923,10003919,-2147438133,14,4,3,10,1.0,5.0,3,5.0
156,11923,10003924,-2147438136,15,8,2,5,1.0,4.0,2,7.0
157,11923,10003924,-2147438132,15,8,2,6,2.0,4.0,3,7.0
158,11923,10003924,-2147438130,15,8,2,5,2.0,3.0,2,7.0
159,11923,10003924,-2147438125,15,8,2,4,2.0,4.0,3,7.0
160,11923,10003924,-2147438091,15,8,2,5,1.0,2.0,1,7.0
161,11923,10003932,-2147438136,15,14,2,13,2.0,3.0,2,1.0
162,11923,10003941,-2147438138,13,7,2,7,3.0,19.0,11,6.0
163,11923,10003941,-2147438130,13,7,2,8,4.0,4.0,4,6.0
164,11923,10003972,-2147438119,15,6,2,1,1.0,1.0,1,9.0
165,11923,10003972,-2147438114,15,8,2,2,1.0,1.0,1,7.0
166,11923,10003972,-2147438102,15,4,4,3,1.0,2.0,1,3.6666666666666665
167,11923,10003972,-2147438092,6,5,2,4,1.0,2.0,1,1.0
168,11923,10003972,-2147438091,15,8,2,3,1.0,2.0,1,7.0
169,11923,10003972,-2147438086,10,8,2,7,2.0,4.0,3,2.0
170,11923,10003974,-2147438126,9,6,3,3,1.0,2.0,1,1.5
171,11923,10003974,-2147438119,9,8,2,1,1.0,1.0,1,1.0
172,11923,10003974,-2147438117,9,5,3,1,1.0,2.0,1,2.0
173,11923,10003974,-2147438085,9,5,2,1,1.0,1.0,1,4.0
174,11923,10003980,-2147438138,14,6,3,42,1.0,2.0,1,4.0
175,11923,10003980,-2147438135,13,10,2,48,1.0,2.0,1,3.0
176,11923,10003981,-2147438086,12,9,2,10,10.0,20.0,15,3.0
177,11923,10003983,-2147438139,14,13,2,6,2.0,5.0,3,1.0
178,11923,10004010,-2147438083,12,11,2,6,5.0,6.0,5,1.0
179,11923,10004024,-2147438099,15,13,2,2,1.0,1.0,1,2.0
180,11923,10004024,-2147438085,12,7,2,2,1.0,1.0,1,5.0
181,11923,10004052,-2147438089,13,8,2,9,8.0,10.0,9,5.0
182,11923,10004074,-2147438125,10,6,2,7,7.0,7.0,7,4.0
183,11923,10004074,-2147437929,12,6,2,14,9.0,10.0,9,6.0
184,11923,10004570,-2147438099,15,6,2,10,10.0,10.0,10,9.0
185,11923,10004599,-2147438107,15,13,2,7,3.0,4.0,3,2.0
186,11923,10004624,-2147438069,14,6,2,8,3.0,6.0,4,8.0
187,11923,10004708,-2147438094,8,7,2,9,1.0,4.0,2,1.0
188,11923,10004763,-2147438132,11,9,2,12,10.0,14.0,12,2.0
189,11923,10004801,-2147438068,10,9,2,3,2.0,2.0,2,1.0
190,11923,10004833,-2147438124,12,10,2,3,1.0,1.0,1,2.0
191,11923,10004971p,-2147438138,9,4,2,49,1.0,18.0,9,5.0
192,11923,10004971p,-2147438093,13,12,2,40,1.0,1.0,1,1.0
193,11923,10004971p,-2147438092,15,10,4,37,1.0,3.0,1,1.6666666666666667
194,11923,10004973p,-2147438133,12,11,2,29,10.0,25.0,17,1.0
195,11923,10004973p,-2147438124,11,8,2,23,21.0,46.0,33,3.0
196,11923,10004973p,-2147438104,9,7,2,26,2.0,24.0,13,2.0
197,11923,10004973p,-2147438086,11,8,2,22,11.0,23.0,17,3.0
198,11923,10004996,-2147438137,10,9,2,12,1.0,2.0,1,1.0
199,11923,10004996,-2147438126,11,8,3,20,2.0,3.0,2,1.5
200,11923,10004996,-2147438120,11,4,4,10,2.0,10.0,5,2.3333333333333335
201,11923,10004996,-2147438089,11,8,2,10,1.0,6.0,3,3.0
202,11923,10005008,-2147438097,10,9,2,8,4.0,10.0,7,1.0
203,11923,10005008,-2147438096,9,6,3,4,2.0,4.0,2,1.5
204,11923,10005065,-2147438136,12,5,3,11,2.0,10.0,4,3.5
205,11923,10005065,-2147438118,10,5,3,86,6.0,26.0,13,2.5
206,11923,10005065,-2147438116,10,7,2,32,1.0,5.0,3,3.0
207,11923,10005065,-2147438110,14,10,2,75,2.0,10.0,6,4.0
208,11923,10005065,-2147438096,15,7,3,10,1.0,4.0,2,4.0
209,11923,10005065,-2147438089,13,5,2,19,10.0,10.0,10,8.0
210,11923,10005065,-2147438088,14,11,2,21,3.0,7.0,5,3.0
211,11923,10005065,-2147438085,7,6,2,85,1.0,2.0,1,1.0
212,11923,10005086,-2147438069,7,4,3,5,3.0,5.0,3,1.5
213,11923,10005281,-2147438135,9,7,2,2,2.0,2.0,2,2.0
214,11923,10005281,-2147438134,9,7,2,2,1.0,1.0,1,2.0
215,11923,10005281,-2147438133,9,4,2,3,2.0,2.0,2,5.0
216,11923,10005281,-2147438107,9,7,2,4,1.0,3.0,2,2.0
217,11923,10005281,-2147438078,9,7,2,2,2.0,2.0,2,2.0
218,11923,10005281,-2147438076,10,8,2,3,1.0,4.0,2,2.0
219,11923,10005477,-2147438125,13,11,2,12,2.0,3.0,2,2.0
220,11923,10005525,-2147438139,14,7,3,10,2.0,4.0,3,3.5
221,11923,10005525,-2147438088,14,9,2,10,4.0,7.0,5,5.0
222,11923,10005525,-2147438087,14,7,3,10,1.0,16.0,7,3.5
223,11923,10005539,-2147438069,15,5,2,14,5.0,6.0,5,10.0
224,11923,10005543,-2147438130,9,6,2,2,1.0,2.0,1,3.0
225,11923,10005543,-2147438127,9,6,2,2,2.0,2.0,2,3.0
226,11923,10005543,-2147438120,9,5,3,4,1.0,3.0,1,2.0
227,11923,10005543,-2147438108,9,6,2,2,1.0,1.0,1,3.0
228,11923,10005543,-2147438090,10,5,3,2,1.0,2.0,1,2.5
229,11923,10005543,-2147438089,9,6,2,2,1.0,2.0,1,3.0
230,11923,10005543,-2147438078,9,6,2,2,2.0,2.0,2,3.0
231,11923,10005543,-2147438069,6,5,2,14,8.0,9.0,8,1.0
232,11923,10005620,-2147438139,14,5,2,13,10.0,12.0,11,9.0
233,11923,10005620,-2147438092,14,7,2,6,3.0,8.0,5,7.0
234,11923,10005625,-2147438097,11,9,2,2,1.0,1.0,1,2.0
235,11923,10005625,-2147438078,12,5,3,4,1.0,3.0,1,3.5
236,11923,10005673,-2147438099,14,13,2,10,9.0,13.0,11,1.0
237,11923,10005780,-2147438132,14,12,2,9,1.0,2.0,1,2.0
238,11923,10005780,-2147438097,14,11,2,12,1.0,3.0,2,3.0
239,11923,10005780,-2147438089,14,12,2,9,2.0,4.0,3,2.0
240,11923,10005789,-2147438135,14,12,2,10,4.0,8.0,6,2.0
241,11923,10005790,-2147437929,15,8,2,4,3.0,4.0,3,7.0
242,11923,10005884,-2147438097,13,8,2,6,6.0,6.0,6,5.0
243,11923,10005887,-2147438134,12,4,2,6,1.0,4.0,2,8.0
244,11923,10006149,-2147438137,11,6,3,14,1.0,15.0,7,2.5
245,11923,10006149,-2147438124,9,6,2,22,1.0,33.0,17,3.0
246,11923,10006149,-2147438113,9,4,2,6,3.0,6.0,4,5.0
247,11923,10006149,-2147438086,9,5,2,12,1.0,12.0,6,4.0
248,11923,10006149,-2147438072,15,9,3,8,1.0,6.0,3,3.0
249,11923,10006151,-2147438124,14,5,2,8,7.0,7.0,7,9.0
250,11923,10006151,-2147438102,14,5,2,6,4.0,5.0,4,9.0
251,11923,10006151,-2147438100,14,5,2,7,6.0,9.0,7,9.0
252,11923,10006151,-2147438087,14,5,2,17,7.0,16.0,11,9.0
253,11923,10006223,-2147438135,8,7,2,12,4.0,15.0,9,1.0
254,11923,10006223,-2147438133,8,7,2,13,8.0,10.0,9,1.0
255,11923,10006223,-2147438132,8,7,2,13,8.0,15.0,11,1.0
256,11923,10006223,-2147438129,8,6,2,3,1.0,3.0,2,2.0
257,11923,10006226,-2147438078,8,5,2,3,1.0,2.0,1,3.0
258,11923,10006240,-2147438135,10,8,2,19,10.0,14.0,12,2.0
259,11923,10006240,-2147438133,10,8,2,11,2.0,10.0,6,2.0
260,11923,10006256a,-2147438137,5,4,2,32,12.0,12.0,12,1.0
261,11923,10006256a,-2147438127,13,5,2,21,5.0,10.0,7,8.0
262,11923,10006256a,-2147438113,10,5,2,4,1.0,4.0,2,5.0
263,11923,10006266,-2147438095,8,5,2,14,1.0,20.0,10,3.0
264,11923,10006276,-2147438086,15,14,2,11,2.0,4.0,3,1.0
265,11923,10006293,-2147438135,9,4,3,5,5.0,7.0,5,2.5
266,11923,10006293,-2147438134,9,4,2,7,4.0,10.0,7,5.0
267,11923,10006293,-2147438133,9,4,3,6,5.0,10.0,6,2.5
