clientkey,medid,lastmodifieddatetime,unitcost,hdp_shardid,sourcesystemkey,medkey
10023,6379,2021-03-12 05:32:03.253,4.445000,7,2,507457
10023,99915,2020-05-22 08:11:50.203,0.000000,7,2,507562
10023,7403,2021-03-12 05:32:03.253,7.826000,7,2,507558
10023,7275,2020-05-22 08:11:50.203,21.394330,7,2,507557
10023,14246,2020-05-22 08:11:50.203,96.910000,7,2,507556
10023,14290,2021-03-12 05:32:03.253,0.787200,7,2,507554
10023,12975,2021-03-12 05:32:03.253,0.933000,7,2,507552
10023,T0869,2020-05-22 08:11:50.203,0.000000,7,2,507550
10023,1785,2020-05-22 08:11:50.203,0.335200,7,2,507549
10023,6683,2020-05-22 08:11:50.203,50.258000,7,2,507548
10023,12602,2020-05-22 08:11:50.203,67.540000,7,2,507547
10023,7571,2020-05-22 08:11:50.203,80.607300,7,2,507545
10023,T0827,2020-05-22 08:11:50.203,0.000000,7,2,507544
10023,7586,2021-03-12 05:32:03.253,0.550000,7,2,507543
10023,16545,2021-03-12 05:32:03.253,1.605000,7,2,507542
10023,7542,2021-03-12 05:32:03.253,248.651100,7,2,507541
10023,6972,2020-05-22 08:11:50.203,9.643900,7,2,507540
10023,14699,2021-03-12 05:32:03.253,3.528000,7,2,507538
10023,2379,2021-03-12 05:32:03.253,0.570000,7,2,507534
10023,15250,2021-03-12 05:32:03.253,1.411400,7,2,507533
10023,1184,2021-03-12 05:32:03.253,0.256200,7,2,509122
10023,5423,2021-03-12 05:32:03.253,0.330000,7,2,509120
10023,17517,2021-03-12 05:32:03.253,20.000000,7,2,509119
10023,3499,2021-03-12 05:32:03.253,3.586600,7,2,509118
10023,3986,2021-03-12 05:32:03.253,0.210800,7,2,509117
10023,6111,2020-05-22 08:11:50.203,1.980000,7,2,509115
10023,2077,2021-03-12 05:32:03.253,0.079200,7,2,509114
10023,6750,2021-03-12 05:32:03.253,0.632800,7,2,509113
10023,17299,2021-03-12 05:32:03.253,18.494100,7,2,509112
10023,7290,2021-03-12 05:32:03.253,10.000000,7,2,509110
10023,1841,2021-03-12 05:32:03.253,11.070000,7,2,509108
10023,15192,2021-03-12 05:32:03.253,0.139100,7,2,509107
10023,3186,2020-05-22 08:11:50.203,1.724000,7,2,509106
10023,17481,2021-03-12 05:32:03.253,6.438500,7,2,509105
10023,11688,2021-03-12 05:32:03.253,0.075000,7,2,509104
10023,2615,2021-03-12 05:32:03.253,1.599500,7,2,509102
10023,13441,2020-05-22 08:11:50.203,2.300000,7,2,509101
10023,1787,2020-05-22 08:11:50.203,240.000000,7,2,509100
10023,1347,2021-04-28 08:21:26.347,0.105000,7,2,509097
10023,4982,2020-05-22 08:11:50.203,61.251000,7,2,509095
10023,3505,2021-03-12 05:32:03.253,4.215200,7,2,509094
10023,12574,2020-05-22 08:11:50.203,8.650000,7,2,509093
10023,1107,2020-05-22 08:11:50.203,30.230000,7,2,509196
10023,13539,2020-05-22 08:11:50.203,209.570000,7,2,509195
10023,2671,2020-05-22 08:11:50.203,2.665600,7,2,509194
10023,11602,2020-05-22 08:11:50.203,8.606700,7,2,509193
10023,2392,2020-05-22 08:11:50.203,0.367500,7,2,509191
10023,17491,2020-05-22 08:11:50.203,24.000000,7,2,509190
10023,1694,2020-05-22 08:11:50.203,0.144000,7,2,509189
10023,15845,2021-03-12 05:32:03.253,41.947500,7,2,509187
10023,3140,2021-03-12 05:32:03.253,0.075300,7,2,509184
10023,3985,2021-03-12 05:32:03.253,0.140000,7,2,509183
10023,7561,2021-03-12 05:32:03.253,264.220000,7,2,509182
10023,12127,2020-05-22 08:11:50.203,8.206100,7,2,509180
10023,2591,2021-03-12 05:32:03.253,0.682100,7,2,509179
10023,15879,2021-03-12 05:32:03.253,0.172100,7,2,509178
10023,2725,2021-03-12 05:32:03.253,14.504000,7,2,509176
10023,2537,2021-03-12 05:32:03.253,799.440000,7,2,509175
10023,2827,2021-03-12 05:32:03.253,0.189500,7,2,509173
10023,6514,2021-03-12 05:32:03.253,10.406000,7,2,509170
10023,3083,2021-03-12 05:32:03.253,0.592500,7,2,509169
10023,13306,2021-03-12 05:32:03.253,0.247000,7,2,509018
10023,4629,2021-03-12 05:32:03.253,0.131700,7,2,509017
10023,1802,2021-03-12 05:32:03.253,380.130000,7,2,509016
10023,COVID2,2020-08-21 03:46:33.027,0.000000,7,2,509015
10023,4639,2021-03-12 05:32:03.253,8.120000,7,2,509014
10023,1317,2021-03-12 05:32:03.253,0.057100,7,2,509013
10023,7543,2020-05-22 08:11:50.203,21.206000,7,2,509008
10023,4553,2020-05-22 08:11:50.203,27.260500,7,2,509007
10023,13428,2021-03-12 05:32:03.253,47.369100,7,2,509006
10023,11733,2020-05-22 08:11:50.203,6.655400,7,2,509005
10023,4977,2020-05-22 08:11:50.203,9.419600,7,2,509003
10023,3270,2021-03-12 05:32:03.253,0.248800,7,2,509002
10023,5265,2021-03-12 05:32:03.253,0.063400,7,2,509001
10023,3650,2021-03-12 05:32:03.253,1.880000,7,2,508999
10023,4960,2021-03-12 05:32:03.253,0.408300,7,2,508998
10023,17658,2021-03-12 05:32:03.253,149.000000,7,2,508995
10023,12944,2021-03-12 05:32:03.253,1.160500,7,2,508949
10023,1751,2021-03-12 05:32:03.253,0.208800,7,2,508947
10023,6396,2021-03-12 05:32:03.253,7.818800,7,2,508946
10023,15923,2020-05-22 08:11:50.203,17.850000,7,2,508945
10023,2244,2021-03-12 05:32:03.253,10.233000,7,2,509092
10023,5972,2021-03-12 05:32:03.253,0.135300,7,2,509091
10023,2092,2021-03-12 05:32:03.253,409.510000,7,2,509088
10023,16107,2021-03-12 05:32:03.253,0.874400,7,2,509087
10023,5553,2021-03-12 05:32:03.253,0.661000,7,2,509086
10023,2473,2020-05-22 08:11:50.203,0.588400,7,2,509084
10023,7215,2020-05-22 08:11:50.203,4.170000,7,2,509083
10023,11584,2020-05-22 08:11:50.203,16.397330,7,2,509082
10023,5782,2021-03-12 05:32:03.253,6.590000,7,2,509032
10023,5868,2021-03-12 05:32:03.253,17.598500,7,2,509030
10023,T0807,2020-05-22 08:11:50.203,0.000000,7,2,509027
10023,17397,2021-03-12 05:32:03.253,47.030000,7,2,509026
10023,15157,2021-03-12 05:32:03.253,0.310000,7,2,509025
10023,2391,2021-03-12 05:32:03.253,0.240000,7,2,509023
10023,11689,2021-03-12 05:32:03.253,0.333900,7,2,509022
10023,14593,2020-05-22 08:11:50.203,2.038100,7,2,509021
10023,6456,2021-03-12 05:32:03.253,0.423300,7,2,509020
10023,1035,2021-03-12 05:32:03.253,0.217500,7,2,509461
10023,5309,2021-03-12 05:32:03.253,1.889100,7,2,509459
10023,2025,2020-05-22 08:11:50.203,0.110000,7,2,509458
10023,5587,2020-05-22 08:11:50.203,5.817500,7,2,509457
10023,14610,2021-03-12 05:32:03.253,9.046000,7,2,509456
10023,4559,2020-05-22 08:11:50.203,4.850000,7,2,509455
10023,3537,2021-03-12 05:32:03.253,0.243400,7,2,509454
10023,12676,2021-03-12 05:32:03.253,6.884300,7,2,509452
10023,3906,2021-03-12 05:32:03.253,48.550000,7,2,509451
10023,3464,2020-05-22 08:11:50.203,0.033800,7,2,509449
10023,1547,2021-03-12 05:32:03.253,0.668000,7,2,509445
10023,3156,2021-03-12 05:32:03.253,0.448000,7,2,509443
10023,12764,2020-05-22 08:11:50.203,18.120800,7,2,509441
10023,4467,2021-03-12 05:32:03.253,11.252000,7,2,509440
10023,2750,2021-03-12 05:32:03.253,0.156900,7,2,509437
10023,3351,2021-03-12 05:32:03.253,0.253000,7,2,509435
10023,12404,2021-03-12 05:32:03.253,0.451600,7,2,509434
10023,1833,2021-03-12 05:32:03.253,0.134100,7,2,509536
10023,11661,2021-03-12 05:32:03.253,0.081800,7,2,509535
10023,7096,2020-05-22 08:11:50.203,0.151400,7,2,509534
10023,3024,2021-03-12 05:32:03.253,0.310000,7,2,509532
10023,NITROUS,2020-05-22 08:11:50.203,0.000000,7,2,509527
10023,1854,2020-05-22 08:11:50.203,11.418700,7,2,509526
10023,7329,2020-05-22 08:11:50.203,88.210000,7,2,509525
10023,13493,2020-05-22 08:11:50.203,0.050000,7,2,509524
10023,99903,2020-05-22 08:11:50.203,0.000000,7,2,509522
10023,2469,2020-05-22 08:11:50.203,0.445700,7,2,509521
10023,18666,2020-05-22 08:11:50.203,30.000000,7,2,509520
10023,7050,2021-03-12 05:32:03.253,4.771600,7,2,509519
10023,4570,2021-03-12 05:32:03.253,0.153900,7,2,509518
10023,4667,2021-03-12 05:32:03.253,0.049800,7,2,509516
10023,3609,2020-05-22 08:11:50.203,0.046200,7,2,509512
10023,11597,2021-03-12 05:32:03.253,0.028400,7,2,509511
10023,12214,2021-03-12 05:32:03.253,0.069900,7,2,509468
10023,6247,2021-03-12 05:32:03.253,3.532900,7,2,509467
10023,1856,2021-03-12 05:32:03.253,1.819000,7,2,509465
10023,4296,2021-03-12 05:32:03.253,6.491400,7,2,509464
10023,3597,2021-03-12 05:32:03.253,1.637300,7,2,509463
10023,14289,2021-03-12 05:32:03.253,0.115100,7,2,509271
10023,11788,2021-03-12 05:32:03.253,23.971000,7,2,509268
10023,3116,2020-05-22 08:11:50.203,4.491200,7,2,509266
10023,17382,2021-03-12 05:32:03.253,1.085300,7,2,509263
10023,T0821,2020-05-22 08:11:50.203,0.000000,7,2,509262
10023,6877,2020-05-22 08:11:50.203,0.300000,7,2,509261
10023,1770,2021-03-12 05:32:03.253,0.271700,7,2,509260
10023,2727,2020-05-22 08:11:50.203,6.383200,7,2,509259
10023,2181,2021-03-12 05:32:03.253,1.426000,7,2,509257
10023,12064,2020-05-22 08:11:50.203,17.525000,7,2,509209
10023,18320,2020-05-22 08:11:50.203,3.000000,7,2,509208
10023,2980,2021-03-12 05:32:03.253,6.447000,7,2,509207
10023,3134,2021-03-12 05:32:03.253,0.060400,7,2,509206
10023,1662,2021-03-12 05:32:03.253,9.180000,7,2,509205
10023,5001,2021-03-12 05:32:03.253,0.102400,7,2,509204
10023,5042,2021-03-12 05:32:03.253,2.213000,7,2,509203
10023,2372,2021-03-12 05:32:03.253,3.976000,7,2,509202
10023,12798,2021-03-12 05:32:03.253,5.546000,7,2,509201
10023,999977,2021-04-28 08:21:26.347,0.000000,7,2,509199
10023,A6757,2020-05-22 08:11:50.203,0.000000,7,2,509197
10023,5282,2021-03-12 05:32:03.253,0.288700,7,2,509430
10023,14221,2020-05-22 08:11:50.203,14.887500,7,2,509427
10023,T0844,2020-05-22 08:11:50.203,0.000000,7,2,509426
10023,T0863,2020-05-22 08:11:50.203,0.000000,7,2,509297
10023,1463,2020-05-22 08:11:50.203,1.115700,7,2,509292
10023,T0870,2020-05-22 08:11:50.203,0.000000,7,2,509291
10023,4780,2021-03-12 05:32:03.253,2.324000,7,2,509290
10023,5528,2021-03-12 05:32:03.253,0.075000,7,2,509288
10023,13513,2021-03-12 05:32:03.253,0.009400,7,2,509286
10023,K0824,2021-04-28 08:21:26.347,0.000000,7,2,509284
10023,16544,2021-03-12 05:32:03.253,1.395000,7,2,509283
10023,10013,2020-05-22 08:11:50.203,0.000000,7,2,509282
10023,19466,2021-03-12 05:32:03.253,9.488000,7,2,509275
10023,7105,2021-03-12 05:32:03.253,0.088200,7,2,509273
10023,6473,2020-05-22 08:11:50.203,0.036200,7,2,509272
10023,4215,2021-03-12 05:32:03.253,0.108000,7,2,508658
10023,5869,2020-05-22 08:11:50.203,522.730000,7,2,508657
10023,5708,2021-03-12 05:32:03.253,0.088100,7,2,508656
10023,3932,2021-03-12 05:32:03.253,100.808000,7,2,508655
10023,4331,2020-05-22 08:11:50.203,0.491800,7,2,508653
10023,12557,2020-05-22 08:11:50.203,99.909000,7,2,508650
10023,6214,2021-03-12 05:32:03.253,0.046100,7,2,508649
10023,4783,2021-03-12 05:32:03.253,3.309500,7,2,508518
10023,11457,2021-03-12 05:32:03.253,0.352100,7,2,508517
10023,9974,2020-05-22 08:11:50.203,0.000000,7,2,508513
10023,10012,2020-05-22 08:11:50.203,0.000000,7,2,508511
10023,1220,2021-03-12 05:32:03.253,3.480000,7,2,508510
10023,3984,2021-03-12 05:32:03.253,0.083600,7,2,508509
10023,4890,2020-05-22 08:11:50.203,0.100000,7,2,508507
10023,6394,2021-03-12 05:32:03.253,6.161700,7,2,508505
10023,2894,2021-03-12 05:32:03.253,4.089000,7,2,508504
10023,1359,2020-05-22 08:11:50.203,0.627700,7,2,508502
10023,99981,2020-05-22 08:11:50.203,0.000000,7,2,508501
10023,9546,2020-05-22 08:11:50.203,1.000000,7,2,508689
10023,6832,2020-05-22 08:11:50.203,395.044500,7,2,508687
10023,3391,2021-03-12 05:32:03.253,0.501000,7,2,508686
10023,1223,2021-03-12 05:32:03.253,1.435000,7,2,508685
10023,7568,2021-03-12 05:32:03.253,1.550000,7,2,508684
10023,4184,2020-05-22 08:11:50.203,1.730000,7,2,508683
10023,2915,2021-03-12 05:32:03.253,0.442100,7,2,508682
10023,3832,2021-03-12 05:32:03.253,22.300000,7,2,508680
10023,19050,2021-03-12 05:32:03.253,28.697000,7,2,508678
10023,7595,2020-05-22 08:11:50.203,20.656330,7,2,508676
10023,5648,2020-05-22 08:11:50.203,9.558400,7,2,508673
10023,13515,2021-03-12 05:32:03.253,0.846700,7,2,508669
10023,12928,2021-03-12 05:32:03.253,0.328600,7,2,508668
10023,6789,2021-03-12 05:32:03.253,1.196400,7,2,508667
10023,3204,2021-03-12 05:32:03.253,6.258000,7,2,508666
10023,2262,2020-05-22 08:11:50.203,45.939000,7,2,508665
10023,12575,2020-05-22 08:11:50.203,7.250000,7,2,508663
10023,14903,2021-03-12 05:32:03.253,2.142500,7,2,508661
10023,4083,2021-03-12 05:32:03.253,0.520000,7,2,508660
10023,17598,2021-03-12 05:32:03.253,0.467600,7,2,508659
10023,2706,2021-03-12 05:32:03.253,3.116800,7,2,508425
10023,2711,2021-03-12 05:32:03.253,0.094400,7,2,508422
10023,2227,2021-03-12 05:32:03.253,0.334000,7,2,508420
10023,1970,2021-03-12 05:32:03.253,0.450000,7,2,508418
10023,3441,2021-03-12 05:32:03.253,24.513000,7,2,508415
10023,11267,2020-05-22 08:11:50.203,2.860000,7,2,508414
10023,4110,2020-05-22 08:11:50.203,287.650000,7,2,508413
10023,13686,2021-03-12 05:32:03.253,0.939300,7,2,508412
10023,12245,2020-05-22 08:11:50.203,15.700000,7,2,508411
10023,2616,2020-05-22 08:11:50.203,0.513000,7,2,508409
10023,5061,2021-03-12 05:32:03.253,2.890000,7,2,508407
10023,5071,2021-03-12 05:32:03.253,0.036600,7,2,508406
10023,18687,2020-05-22 08:11:50.203,13.100000,7,2,508403
10023,2464,2021-03-12 05:32:03.253,84.630000,7,2,508402
10023,12135,2020-05-22 08:11:50.203,4.800000,7,2,508401
10023,17383,2021-03-12 05:32:03.253,90.352000,7,2,508399
10023,15208,2021-03-12 05:32:03.253,29.775000,7,2,508398
10023,7165,2021-03-12 05:32:03.253,0.108800,7,2,508397
10023,2115,2021-03-12 05:32:03.253,1.058400,7,2,508498
10023,12853,2021-03-12 05:32:03.253,1.753400,7,2,508497
10023,7502,2020-05-22 08:11:50.203,15.610000,7,2,508494
10023,15995,2020-05-22 08:11:50.203,145.000000,7,2,508492
10023,17418,2021-03-12 05:32:03.253,3.325000,7,2,508491
10023,12053,2021-03-12 05:32:03.253,9.367000,7,2,508490
10023,15795,2021-03-12 05:32:03.253,0.017500,7,2,508489
10023,2542,2020-05-22 08:11:50.203,0.046800,7,2,508488
10023,2899,2020-05-22 08:11:50.203,14.875000,7,2,508487
10023,7465,2020-05-22 08:11:50.203,18.916500,7,2,508483
10023,1838,2021-03-12 05:32:03.253,26.970000,7,2,508479
10023,K0834,2021-04-28 08:21:26.347,0.000000,7,2,508476
10023,4030,2021-03-12 05:32:03.253,0.879600,7,2,508430
10023,12962,2021-03-12 05:32:03.253,9.174000,7,2,508429
10023,3680,2021-03-12 05:32:03.253,0.148500,7,2,508428
10023,7268,2020-05-22 08:11:50.203,12.491800,7,2,508427
10023,16044,2020-05-22 08:11:50.203,70.060000,7,2,508911
10023,16510,2020-05-22 08:11:50.203,5.530000,7,2,508910
10023,15874,2021-03-12 05:32:03.253,20.700000,7,2,508909
10023,4142,2021-03-12 05:32:03.253,2.186000,7,2,508864
10023,4465,2021-03-12 05:32:03.253,3.344000,7,2,508863
10023,6153,2020-05-22 08:11:50.203,5.834000,7,2,508862
10023,COVID4,2020-07-16 16:31:05.1,0.000000,7,2,508861
10023,11430,2021-03-12 05:32:03.253,0.010000,7,2,508858
10023,K0810,2021-04-28 08:21:26.347,0.000000,7,2,508857
10023,15588,2020-05-22 08:11:50.203,0.521200,7,2,508856
10023,6310,2021-03-12 01:27:15.983,0.225600,7,2,508855
10023,6140,2020-05-22 08:11:50.203,10.289000,7,2,508854
10023,18902,2020-05-22 08:11:50.203,1.000000,7,2,508853
10023,2546,2020-05-22 08:11:50.203,4.060000,7,2,508852
10023,16290,2020-05-22 08:11:50.203,15.310000,7,2,508851
10023,3165,2020-05-22 08:11:50.203,0.020000,7,2,508850
10023,15819,2021-03-12 05:32:03.253,38.972000,7,2,508849
10023,7501,2020-05-22 08:11:50.203,10.160000,7,2,508848
10023,11321,2021-03-12 05:32:03.253,0.235100,7,2,508847
10023,4443,2020-05-22 08:11:50.203,0.020000,7,2,508843
10023,16587,2021-03-12 05:32:03.253,2.000000,7,2,508842
10023,3923,2021-03-12 05:32:03.253,5.130700,7,2,508841
10023,5960,2020-05-22 08:11:50.203,0.319700,7,2,508839
10023,1820,2021-03-12 05:32:03.253,50.400000,7,2,508944
10023,4819,2020-05-22 08:11:50.203,0.314900,7,2,508942
10023,3672,2021-03-12 05:32:03.253,0.782500,7,2,508940
10023,13655,2020-05-22 08:11:50.203,2.129500,7,2,508939
10023,16253,2021-03-12 05:32:03.253,0.126700,7,2,508938
10023,14251,2021-03-12 05:32:03.253,0.091900,7,2,508936
10023,3085,2021-03-12 05:32:03.253,0.392200,7,2,508935
10023,2002,2021-03-12 05:32:03.253,1.283800,7,2,508931
10023,6833,2020-05-22 08:11:50.203,10.568330,7,2,508930
10023,6008,2021-03-12 05:32:03.253,4.680000,7,2,508927
10023,12339,2020-05-22 08:11:50.203,5.000000,7,2,508924
10023,11652,2021-03-12 05:32:03.253,0.056900,7,2,508923
10023,1763,2021-03-12 05:32:03.253,0.760100,7,2,508921
10023,4984,2021-03-12 05:32:03.253,0.172300,7,2,508920
10023,2770,2021-03-12 05:32:03.253,0.203500,7,2,508919
10023,1773,2021-03-12 05:32:03.253,0.267900,7,2,508918
10023,5655,2021-03-12 05:32:03.253,6.550000,7,2,508917
10023,11400,2021-03-12 05:32:03.253,0.142100,7,2,508916
10023,18340,2021-03-12 05:32:03.253,424.040000,7,2,508915
10023,8891,2020-05-22 08:11:50.203,0.000000,7,2,508914
10023,12870,2021-03-12 05:32:03.253,0.137600,7,2,508913
10023,6870,2020-05-22 08:11:50.203,220.110000,7,2,508762
10023,2082,2020-05-22 08:11:50.203,2.367700,7,2,508761
10023,9971,2020-05-22 08:11:50.203,0.000000,7,2,508760
10023,1204,2020-05-22 08:11:50.203,3.470000,7,2,508759
10023,5926,2020-05-22 08:11:50.203,0.397600,7,2,508758
10023,1649,2021-03-12 05:32:03.253,18.363000,7,2,508756
10023,2628,2021-03-12 05:32:03.253,0.521200,7,2,508755
10023,3476,2020-05-22 08:11:50.203,0.000000,7,2,508753
10023,6364,2020-05-22 08:11:50.203,1.111200,7,2,508751
10023,11431,2021-03-12 05:32:03.253,0.680100,7,2,508750
10023,1033,2021-03-12 05:32:03.253,1.710000,7,2,508749
10023,3698,2020-05-22 08:11:50.203,1.000000,7,2,508748
10023,1777,2020-05-22 08:11:50.203,227.910000,7,2,508747
10023,2638,2021-03-12 05:32:03.253,0.461700,7,2,508746
10023,6991,2020-05-22 08:11:50.203,279.998600,7,2,508744
10023,7659,2020-05-22 08:11:50.203,44.318800,7,2,508741
10023,13514,2021-03-12 05:32:03.253,0.454100,7,2,508740
10023,14361,2020-05-22 08:11:50.203,17.394000,7,2,508739
10023,99910,2020-05-22 08:11:50.203,0.000000,7,2,508738
10023,3082,2021-03-12 05:32:03.253,0.504200,7,2,508737
10023,13304,2021-03-12 05:32:03.253,0.132300,7,2,508734
10023,17618,2020-05-22 08:11:50.203,3.970000,7,2,508836
10023,11363,2021-03-12 05:32:03.253,0.229700,7,2,508835
10023,7192,2020-05-22 08:11:50.203,2.940500,7,2,508834
10023,6729,2021-03-12 05:32:03.253,0.270200,7,2,508833
10023,1821,2020-05-22 08:11:50.203,18.760000,7,2,508828
10023,17341,2020-05-22 08:11:50.203,0.950000,7,2,508826
10023,1643,2021-03-12 05:32:03.253,0.525500,7,2,508825
10023,13495,2020-05-22 08:11:50.203,0.670000,7,2,508824
10023,1105,2020-05-22 08:11:50.203,30.230000,7,2,508822
10023,5075,2021-03-12 05:32:03.253,225.750000,7,2,508778
10023,14704,2021-03-12 05:32:03.253,2.459600,7,2,508776
10023,2584,2021-03-12 05:32:03.253,0.130800,7,2,508775
10023,6444,2021-03-12 05:32:03.253,144.010000,7,2,508774
10023,13045,2021-03-12 05:32:03.253,130.920000,7,2,508771
10023,5277,2020-05-22 08:11:50.203,823.320000,7,2,508770
10023,7088,2021-03-12 05:32:03.253,11.802000,7,2,508768
10023,7691,2021-03-12 05:32:03.253,0.310000,7,2,508765
10023,1181,2021-03-12 05:32:03.253,0.427300,7,2,508764
10023,11305,2020-05-22 08:11:50.203,276.620000,7,2,509071
10023,9977,2020-05-22 08:11:50.203,0.000000,7,2,509070
10023,13469,2020-05-22 08:11:50.203,0.960000,7,2,509069
10023,T1058,2020-05-22 08:11:50.203,0.000000,7,2,509067
10023,2835,2021-03-12 05:32:03.253,1.756700,7,2,509066
10023,7410,2021-03-12 05:32:03.253,0.171100,7,2,509065
10023,13143,2021-03-12 05:32:03.253,0.195100,7,2,509064
10023,13511,2021-03-12 05:32:03.253,0.009400,7,2,509063
10023,1722,2021-03-12 05:32:03.253,0.126500,7,2,509061
10023,3299,2020-05-22 08:11:50.203,0.030000,7,2,509057
10023,999124,2021-04-28 08:21:26.347,0.000000,7,2,509056
10023,2972,2021-03-12 05:32:03.253,0.310500,7,2,509054
10023,4136,2021-03-12 05:32:03.253,0.142000,7,2,509053
10023,7417,2021-03-12 05:32:03.253,0.529600,7,2,509050
10023,2074,2021-03-12 05:32:03.253,0.304300,7,2,509048
10023,3635,2021-03-12 05:32:03.253,1.032800,7,2,509046
10023,11944,2021-03-12 05:32:03.253,4.851000,7,2,509045
10023,3959,2020-05-22 08:11:50.203,238.585600,7,2,509043
10023,13308,2021-03-12 05:32:03.253,0.120300,7,2,509147
10023,5079,2021-03-12 05:32:03.253,168.630000,7,2,509146
10023,3552,2021-03-12 05:32:03.253,38.590000,7,2,509142
10023,6445,2020-05-22 08:11:50.203,1.610000,7,2,509141
10023,CFABIN#1,2020-05-22 08:11:50.203,0.000000,7,2,509140
10023,6811,2020-05-22 08:11:50.203,0.008220,7,2,509139
10023,1454,2021-03-12 05:32:03.253,1.220000,7,2,509138
10023,3095,2020-05-22 08:11:50.203,6.128400,7,2,509136
10023,14821,2020-05-22 08:11:50.203,840.280000,7,2,509135
10023,TBA05ENDO,2020-05-22 08:11:50.203,0.000000,7,2,509134
10023,1568,2020-05-22 08:11:50.203,11.721600,7,2,509133
10023,18510,2021-03-12 05:32:03.253,2.282000,7,2,509132
10023,2534,2020-05-22 08:11:50.203,184.830000,7,2,509131
10023,11482,2020-05-22 08:11:50.203,14.480400,7,2,509129
10023,4312,2020-05-22 08:11:50.203,44.316600,7,2,509128
10023,2186,2021-03-12 05:32:03.253,9.500700,7,2,509080
10023,15589,2021-03-12 05:32:03.253,1.702000,7,2,509079
10023,3332,2021-03-12 05:32:03.253,0.370600,7,2,509077
10023,COVID1,2020-08-21 03:46:33.027,0.000000,7,2,509075
10023,15811,2020-05-22 08:11:50.203,3.270400,7,2,509074
10023,11653,2020-05-22 08:11:50.203,5.097300,7,2,509073
10023,T0864,2020-05-22 08:11:50.203,0.000000,7,2,509072
10023,16364,2020-05-22 08:11:50.203,60.450000,7,2,508963
10023,3876,2020-05-22 08:11:50.203,1.508200,7,2,508962
10023,FKT11NW,2021-04-28 08:21:26.347,0.000000,7,2,508961
10023,3915,2021-03-12 05:32:03.253,3.218000,7,2,508960
10023,9648,2020-05-22 08:11:50.203,0.100000,7,2,508959
10023,6449,2020-05-22 08:11:50.203,2.450000,7,2,508958
10023,15882,2021-03-12 05:32:03.253,5.753300,7,2,508957
10023,13492,2020-05-22 08:11:50.203,0.050000,7,2,508956
10023,16388,2021-03-12 05:32:03.253,1.129200,7,2,508954
10023,T0808,2020-05-22 08:11:50.203,0.000000,7,2,508953
10023,6472,2021-03-12 05:32:03.253,0.825800,7,2,508952
10023,T0834,2020-05-22 08:11:50.203,0.000000,7,2,508951
10023,19125,2020-05-22 08:11:50.203,213.430000,7,2,508906
10023,14359,2021-03-12 05:32:03.253,8.869000,7,2,508905
10023,13142,2021-03-12 05:32:03.253,3.792000,7,2,508904
10023,16391,2021-03-12 05:32:03.253,2.623600,7,2,508896
10023,T0809,2020-05-22 08:11:50.203,0.000000,7,2,508895
10023,T0849,2020-05-22 08:11:50.203,0.000000,7,2,508892
10023,4739,2021-03-12 05:32:03.253,0.131700,7,2,508993
10023,18816,2020-05-22 08:11:50.203,0.620000,7,2,508992
10023,6142,2020-05-22 08:11:50.203,10.289000,7,2,508991
10023,15456,2021-03-12 05:32:03.253,84.680000,7,2,508990
10023,7178,2020-05-22 08:11:50.203,14.874500,7,2,508989
10023,14043,2021-03-12 05:32:03.253,3.221800,7,2,508987
10023,6633,2021-03-12 05:32:03.253,4.484000,7,2,508986
10023,2745,2021-03-12 05:32:03.253,1.702000,7,2,508985
10023,4029,2021-03-12 05:32:03.253,0.442600,7,2,508984
10023,2128,2021-03-12 05:32:03.253,0.598900,7,2,508983
10023,4039,2021-03-12 05:32:03.253,3.360800,7,2,508982
10023,11264,2021-03-12 05:32:03.253,4.071000,7,2,508981
10023,19298,2021-03-12 05:32:03.253,5.637600,7,2,508980
10023,5996,2021-03-12 05:32:03.253,3.708400,7,2,508979
10023,99995,2020-05-22 08:11:50.203,0.000000,7,2,508977
10023,3158,2020-05-22 08:11:50.203,0.060000,7,2,508976
10023,12442,2021-03-12 05:32:03.253,0.312900,7,2,508975
10023,4939,2020-05-22 08:11:50.203,0.100000,7,2,508974
10023,2279,2020-05-22 08:11:50.203,10.230000,7,2,508972
10023,1927,2020-05-22 08:11:50.203,1.500100,7,2,508970
10023,14052,2021-03-12 05:32:03.253,1.080800,7,2,508969
10023,2789,2021-03-12 05:32:03.253,0.064100,7,2,508967
10023,14324,2021-03-12 05:32:03.253,6.348200,7,2,508966
10023,1755,2021-03-12 05:32:03.253,9.120000,7,2,509222
10023,5522,2021-03-12 05:32:03.253,0.310300,7,2,509218
10023,3800,2021-03-12 05:32:03.253,5.469000,7,2,509216
10023,7180,2021-03-12 05:32:03.253,0.060000,7,2,509213
10023,6344,2021-03-12 05:32:03.253,2.499000,7,2,509167
10023,4140,2020-05-22 08:11:50.203,8.341000,7,2,509166
10023,3224,2021-03-12 05:32:03.253,5.191000,7,2,509165
10023,6626,2021-03-12 05:32:03.253,0.335500,7,2,509164
10023,1042,2021-03-12 05:32:03.253,1.914100,7,2,509163
10023,13438,2021-03-12 05:32:03.253,1.335700,7,2,509162
10023,1792,2021-03-12 05:32:03.253,10.020000,7,2,509160
10023,5719,2020-05-22 08:11:50.203,14.000000,7,2,509159
10023,4182,2021-03-12 05:32:03.253,6.350000,7,2,509157
10023,18354,2021-03-12 05:32:03.253,265.910000,7,2,509156
